date,sku_id,forecast_tons,confidence_level
2020-02-19,SKU013,19.73,0.87
2020-02-19,SKU014,13.2,0.85
2020-02-20,SKU001,35.78,0.83
2020-02-20,SKU002,30.45,0.75
2020-02-20,SKU003,8.02,0.93
2020-02-20,SKU004,38.65,0.88
2020-02-20,SKU005,19.71,0.93
2020-02-20,SKU006,29.75,0.75
2020-02-20,SKU007,20.83,0.88
2020-02-20,SKU008,16.58,0.86
2020-02-20,SKU009,13.98,0.79
2020-02-20,SKU010,10.8,0.8
2020-02-20,SKU011,21.63,0.94
2020-02-20,SKU012,16.28,0.87
2020-02-20,SKU013,20.86,0.8
2020-02-20,SKU014,13.58,0.75
2020-02-21,SKU001,35.9,0.85
2020-02-21,SKU002,30.36,0.76
2020-02-21,SKU003,6.92,0.8
2020-02-21,SKU004,29.36,0.79
2020-02-21,SKU005,18.28,0.81
2020-02-21,SKU006,25.21,0.95
2020-02-21,SKU007,18.35,0.95
2020-02-21,SKU008,16.0,0.95
2020-02-21,SKU009,11.37,0.94
2020-02-21,SKU010,8.46,0.87
2020-02-21,SKU011,21.28,0.79
2020-02-21,SKU012,13.91,0.82
2020-02-21,SKU013,17.1,0.75
2020-02-21,SKU014,11.35,0.93
2020-02-22,SKU001,33.94,0.77
2020-02-22,SKU002,24.77,0.86
2020-02-22,SKU003,8.0,0.86
2020-02-22,SKU004,28.13,0.81
2020-02-22,SKU005,19.15,0.81
2020-02-22,SKU006,24.39,0.93
2020-02-22,SKU007,18.86,0.77
2020-02-22,SKU008,15.67,0.94
2020-02-22,SKU009,11.07,0.84
2020-02-22,SKU010,10.86,0.81
2020-02-22,SKU011,19.47,0.87
2020-02-22,SKU012,14.22,0.92
2020-02-22,SKU013,16.15,0.84
2020-02-22,SKU014,10.91,0.88
2020-02-23,SKU001,36.87,0.87
2020-02-23,SKU002,30.73,0.83
2020-02-23,SKU003,8.43,0.8
2020-02-23,SKU004,35.14,0.84
2020-02-23,SKU005,22.82,0.94
2020-02-23,SKU006,33.89,0.77
2020-02-23,SKU007,16.45,0.87
2020-02-23,SKU008,15.32,0.91
2020-02-23,SKU009,14.0,0.88
2020-02-23,SKU010,12.09,0.94
2020-02-23,SKU011,24.51,0.93
2020-02-23,SKU012,16.35,0.85
2020-02-23,SKU013,19.01,0.78
2020-02-23,SKU014,15.04,0.87
2020-02-24,SKU001,38.82,0.92
2020-02-24,SKU002,25.04,0.77
2020-02-24,SKU003,9.08,0.82
2020-02-24,SKU004,32.78,0.83
2020-02-24,SKU005,21.11,0.75
2020-02-24,SKU006,31.09,0.93
2020-02-24,SKU007,19.68,0.94
2020-02-24,SKU008,14.98,0.92
2020-02-24,SKU009,13.54,0.9
2020-02-24,SKU010,10.38,0.89
2020-02-24,SKU011,22.07,0.79
2020-02-24,SKU012,19.03,0.84
2020-02-24,SKU013,22.2,0.76
2020-02-24,SKU014,15.27,0.76
2020-02-25,SKU001,42.63,0.83
2020-02-25,SKU002,26.48,0.79
2020-02-25,SKU003,10.81,0.84
2020-02-25,SKU004,30.66,0.93
2020-02-25,SKU005,24.27,0.77
2020-02-25,SKU006,28.41,0.83
2020-02-25,SKU007,18.94,0.87
2020-02-25,SKU008,17.92,0.78
2020-02-25,SKU009,13.6,0.89
2020-02-25,SKU010,10.42,0.77
2020-02-25,SKU011,22.52,0.77
2020-02-25,SKU012,16.98,0.79
2020-02-25,SKU013,20.27,0.83
2020-02-25,SKU014,15.1,0.94
2020-02-26,SKU001,36.12,0.8
2020-02-26,SKU002,27.3,0.8
2020-02-26,SKU003,7.69,0.85
2020-02-26,SKU004,33.86,0.88
2020-02-26,SKU005,23.91,0.79
2020-02-26,SKU006,34.06,0.77
2020-02-26,SKU007,18.06,0.77
2020-02-26,SKU008,17.21,0.86
2020-02-26,SKU009,14.8,0.81
2020-02-26,SKU010,10.6,0.95
2020-02-26,SKU011,27.74,0.89
2020-02-26,SKU012,17.49,0.85
2020-02-26,SKU013,16.62,0.8
2020-02-26,SKU014,13.25,0.94
2020-02-27,SKU001,38.22,0.78
2020-02-27,SKU002,27.87,0.92
2020-02-27,SKU003,10.07,0.91
2020-02-27,SKU004,35.12,0.91
2020-02-27,SKU005,20.3,0.78
2020-02-27,SKU006,32.19,0.86
2020-02-27,SKU007,21.81,0.85
2020-02-27,SKU008,14.2,0.87
2020-02-27,SKU009,12.65,0.88
2020-02-27,SKU010,11.87,0.86
2020-02-27,SKU011,25.85,0.77
2020-02-27,SKU012,15.17,0.83
2020-02-27,SKU013,21.57,0.85
2020-02-27,SKU014,15.11,0.79
2020-02-28,SKU001,33.88,0.91
2020-02-28,SKU002,27.21,0.87
2020-02-28,SKU003,7.88,0.8
2020-02-28,SKU004,30.3,0.93
2020-02-28,SKU005,20.88,0.84
2020-02-28,SKU006,31.45,0.88
2020-02-28,SKU007,21.51,0.81
2020-02-28,SKU008,14.68,0.92
2020-02-28,SKU009,11.23,0.92
2020-02-28,SKU010,11.19,0.85
2020-02-28,SKU011,21.62,0.91
2020-02-28,SKU012,15.8,0.88
2020-02-28,SKU013,19.71,0.94
2020-02-28,SKU014,11.84,0.8
2020-02-29,SKU001,36.94,0.76
2020-02-29,SKU002,28.59,0.86
2020-02-29,SKU003,7.76,0.93
2020-02-29,SKU004,32.71,0.8
2020-02-29,SKU005,19.95,0.91
2020-02-29,SKU006,31.27,0.86
2020-02-29,SKU007,20.42,0.83
2020-02-29,SKU008,15.2,0.91
2020-02-29,SKU009,12.51,0.89
2020-02-29,SKU010,9.57,0.93
2020-02-29,SKU011,21.26,0.84
2020-02-29,SKU012,13.65,0.83
2020-02-29,SKU013,19.11,0.83
2020-02-29,SKU014,12.91,0.92
2020-03-01,SKU001,40.41,0.92
2020-03-01,SKU002,26.8,0.92
2020-03-01,SKU003,10.08,0.84
2020-03-01,SKU004,32.14,0.92
2020-03-01,SKU005,25.58,0.77
2020-03-01,SKU006,32.26,0.87
2020-03-01,SKU007,23.99,0.89
2020-03-01,SKU008,18.39,0.93
2020-03-01,SKU009,12.91,0.92
2020-03-01,SKU010,11.97,0.77
2020-03-01,SKU011,24.33,0.77
2020-03-01,SKU012,17.42,0.92
2020-03-01,SKU013,20.47,0.81
2020-03-01,SKU014,15.19,0.83
2020-03-02,SKU001,37.26,0.79
2020-03-02,SKU002,28.77,0.9
2020-03-02,SKU003,11.78,0.76
2020-03-02,SKU004,34.61,0.94
2020-03-02,SKU005,23.02,0.83
2020-03-02,SKU006,28.55,0.83
2020-03-02,SKU007,22.71,0.78
2020-03-02,SKU008,18.71,0.85
2020-03-02,SKU009,13.34,0.78
2020-03-02,SKU010,12.66,0.81
2020-03-02,SKU011,22.05,0.83
2020-03-02,SKU012,16.66,0.86
2020-03-02,SKU013,20.74,0.95
2020-03-02,SKU014,12.88,0.94
2020-03-03,SKU001,38.14,0.75
2020-03-03,SKU002,30.18,0.92
2020-03-03,SKU003,8.16,0.92
2020-03-03,SKU004,34.64,0.91
2020-03-03,SKU005,24.06,0.79
2020-03-03,SKU006,33.33,0.9
2020-03-03,SKU007,22.73,0.77
2020-03-03,SKU008,15.46,0.89
2020-03-03,SKU009,11.78,0.91
2020-03-03,SKU010,10.86,0.84
2020-03-03,SKU011,26.08,0.82
2020-03-03,SKU012,16.9,0.82
2020-03-03,SKU013,21.76,0.75
2020-03-03,SKU014,14.43,0.78
2020-03-04,SKU001,37.95,0.81
2020-03-04,SKU002,25.82,0.88
2020-03-04,SKU003,8.79,0.86
2020-03-04,SKU004,35.49,0.82
2020-03-04,SKU005,27.13,0.93
2020-03-04,SKU006,32.2,0.79
2020-03-04,SKU007,20.88,0.83
2020-03-04,SKU008,16.1,0.78
2020-03-04,SKU009,13.84,0.81
2020-03-04,SKU010,10.49,0.95
2020-03-04,SKU011,20.34,0.88
2020-03-04,SKU012,16.49,0.8
2020-03-04,SKU013,14.87,0.84
2020-03-04,SKU014,12.4,0.91
2020-03-05,SKU001,40.52,0.91
2020-03-05,SKU002,28.23,0.82
2020-03-05,SKU003,8.71,0.82
2020-03-05,SKU004,31.96,0.86
2020-03-05,SKU005,22.3,0.77
2020-03-05,SKU006,30.62,0.8
2020-03-05,SKU007,21.15,0.8
2020-03-05,SKU008,18.62,0.92
2020-03-05,SKU009,14.38,0.92
2020-03-05,SKU010,12.09,0.87
2020-03-05,SKU011,18.53,0.79
2020-03-05,SKU012,17.15,0.86
2020-03-05,SKU013,20.9,0.93
2020-03-05,SKU014,14.69,0.82
2020-03-06,SKU001,38.92,0.88
2020-03-06,SKU002,28.46,0.88
2020-03-06,SKU003,7.89,0.95
2020-03-06,SKU004,29.87,0.76
2020-03-06,SKU005,16.49,0.82
2020-03-06,SKU006,26.33,0.91
2020-03-06,SKU007,19.09,0.83
2020-03-06,SKU008,15.72,0.86
2020-03-06,SKU009,12.68,0.9
2020-03-06,SKU010,10.56,0.81
2020-03-06,SKU011,18.26,0.84
2020-03-06,SKU012,16.73,0.83
2020-03-06,SKU013,18.3,0.87
2020-03-06,SKU014,12.55,0.82
2020-03-07,SKU001,38.18,0.93
2020-03-07,SKU002,29.64,0.77
2020-03-07,SKU003,8.69,0.82
2020-03-07,SKU004,29.05,0.78
2020-03-07,SKU005,24.17,0.76
2020-03-07,SKU006,28.92,0.81
2020-03-07,SKU007,18.65,0.76
2020-03-07,SKU008,17.14,0.81
2020-03-07,SKU009,11.2,0.92
2020-03-07,SKU010,10.73,0.89
2020-03-07,SKU011,21.98,0.83
2020-03-07,SKU012,15.36,0.8
2020-03-07,SKU013,19.77,0.82
2020-03-07,SKU014,14.18,0.82
2020-03-08,SKU001,35.01,0.89
2020-03-08,SKU002,26.85,0.88
2020-03-08,SKU003,7.63,0.82
2020-03-08,SKU004,31.02,0.81
2020-03-08,SKU005,22.48,0.81
2020-03-08,SKU006,31.02,0.86
2020-03-08,SKU007,19.74,0.94
2020-03-08,SKU008,19.04,0.92
2020-03-08,SKU009,15.28,0.78
2020-03-08,SKU010,12.97,0.89
2020-03-08,SKU011,23.21,0.89
2020-03-08,SKU012,20.64,0.84
2020-03-08,SKU013,16.58,0.89
2020-03-08,SKU014,14.36,0.93
2020-03-09,SKU001,41.5,0.75
2020-03-09,SKU002,29.84,0.93
2020-03-09,SKU003,9.58,0.79
2020-03-09,SKU004,33.46,0.84
2020-03-09,SKU005,24.25,0.83
2020-03-09,SKU006,35.42,0.89
2020-03-09,SKU007,17.78,0.88
2020-03-09,SKU008,17.7,0.79
2020-03-09,SKU009,11.32,0.81
2020-03-09,SKU010,12.45,0.85
2020-03-09,SKU011,23.47,0.92
2020-03-09,SKU012,17.31,0.89
2020-03-09,SKU013,16.63,0.76
2020-03-09,SKU014,13.23,0.82
2020-03-10,SKU001,39.0,0.84
2020-03-10,SKU002,31.08,0.8
2020-03-10,SKU003,9.02,0.87
2020-03-10,SKU004,34.1,0.84
2020-03-10,SKU005,24.73,0.91
2020-03-10,SKU006,37.78,0.9
2020-03-10,SKU007,20.63,0.82
2020-03-10,SKU008,19.35,0.94
2020-03-10,SKU009,15.79,0.75
2020-03-10,SKU010,10.27,0.89
2020-03-10,SKU011,21.59,0.83
2020-03-10,SKU012,21.07,0.85
2020-03-10,SKU013,22.32,0.87
2020-03-10,SKU014,12.63,0.85
2020-03-11,SKU001,45.48,0.81
2020-03-11,SKU002,33.27,0.77
2020-03-11,SKU003,9.34,0.89
2020-03-11,SKU004,36.82,0.84
2020-03-11,SKU005,23.85,0.76
2020-03-11,SKU006,35.96,0.93
2020-03-11,SKU007,19.37,0.77
2020-03-11,SKU008,16.64,0.89
2020-03-11,SKU009,14.92,0.93
2020-03-11,SKU010,12.46,0.82
2020-03-11,SKU011,26.7,0.95
2020-03-11,SKU012,18.65,0.81
2020-03-11,SKU013,21.73,0.91
2020-03-11,SKU014,15.2,0.76
2020-03-12,SKU001,45.6,0.93
2020-03-12,SKU002,32.2,0.84
2020-03-12,SKU003,8.97,0.8
2020-03-12,SKU004,34.31,0.87
2020-03-12,SKU005,23.65,0.88
2020-03-12,SKU006,30.38,0.8
2020-03-12,SKU007,20.24,0.94
2020-03-12,SKU008,17.53,0.79
2020-03-12,SKU009,13.52,0.79
2020-03-12,SKU010,10.92,0.86
2020-03-12,SKU011,22.79,0.88
2020-03-12,SKU012,19.96,0.82
2020-03-12,SKU013,24.12,0.79
2020-03-12,SKU014,12.92,0.87
2020-03-13,SKU001,32.01,0.78
2020-03-13,SKU002,26.21,0.9
2020-03-13,SKU003,7.53,0.9
2020-03-13,SKU004,29.09,0.9
2020-03-13,SKU005,21.75,0.89
2020-03-13,SKU006,28.07,0.82
2020-03-13,SKU007,21.07,0.79
2020-03-13,SKU008,14.87,0.84
2020-03-13,SKU009,12.94,0.87
2020-03-13,SKU010,12.06,0.86
2020-03-13,SKU011,20.04,0.86
2020-03-13,SKU012,13.89,0.91
2020-03-13,SKU013,17.29,0.94
2020-03-13,SKU014,14.27,0.77
2020-03-14,SKU001,34.48,0.8
2020-03-14,SKU002,23.56,0.88
2020-03-14,SKU003,8.96,0.93
2020-03-14,SKU004,28.19,0.91
2020-03-14,SKU005,21.14,0.76
2020-03-14,SKU006,26.0,0.81
2020-03-14,SKU007,18.34,0.78
2020-03-14,SKU008,17.24,0.84
2020-03-14,SKU009,11.98,0.85
2020-03-14,SKU010,9.31,0.82
2020-03-14,SKU011,20.87,0.92
2020-03-14,SKU012,16.4,0.9
2020-03-14,SKU013,18.57,0.75
2020-03-14,SKU014,14.54,0.87
2020-03-15,SKU001,37.58,0.84
2020-03-15,SKU002,28.05,0.9
2020-03-15,SKU003,9.13,0.86
2020-03-15,SKU004,35.65,0.92
2020-03-15,SKU005,21.39,0.81
2020-03-15,SKU006,31.17,0.93
2020-03-15,SKU007,19.95,0.84
2020-03-15,SKU008,15.98,0.92
2020-03-15,SKU009,13.69,0.94
2020-03-15,SKU010,12.14,0.78
2020-03-15,SKU011,20.51,0.85
2020-03-15,SKU012,17.32,0.91
2020-03-15,SKU013,21.08,0.86
2020-03-15,SKU014,14.03,0.92
2020-03-16,SKU001,48.28,0.9
2020-03-16,SKU002,29.33,0.84
2020-03-16,SKU003,9.06,0.87
2020-03-16,SKU004,32.9,0.79
2020-03-16,SKU005,22.2,0.76
2020-03-16,SKU006,30.25,0.9
2020-03-16,SKU007,19.8,0.89
2020-03-16,SKU008,16.78,0.92
2020-03-16,SKU009,13.66,0.94
2020-03-16,SKU010,12.04,0.8
2020-03-16,SKU011,21.81,0.77
2020-03-16,SKU012,16.37,0.93
2020-03-16,SKU013,20.99,0.88
2020-03-16,SKU014,13.99,0.92
2020-03-17,SKU001,38.76,0.88
2020-03-17,SKU002,25.87,0.92
2020-03-17,SKU003,9.94,0.84
2020-03-17,SKU004,35.85,0.89
2020-03-17,SKU005,23.13,0.88
2020-03-17,SKU006,34.32,0.93
2020-03-17,SKU007,18.11,0.86
2020-03-17,SKU008,14.84,0.75
2020-03-17,SKU009,11.76,0.94
2020-03-17,SKU010,11.5,0.77
2020-03-17,SKU011,24.25,0.93
2020-03-17,SKU012,17.21,0.89
2020-03-17,SKU013,18.09,0.82
2020-03-17,SKU014,14.55,0.77
2020-03-18,SKU001,38.23,0.88
2020-03-18,SKU002,31.31,0.82
2020-03-18,SKU003,10.99,0.91
2020-03-18,SKU004,30.31,0.79
2020-03-18,SKU005,21.23,0.77
2020-03-18,SKU006,31.59,0.87
2020-03-18,SKU007,20.9,0.78
2020-03-18,SKU008,18.61,0.76
2020-03-18,SKU009,13.75,0.88
2020-03-18,SKU010,10.58,0.88
2020-03-18,SKU011,23.75,0.83
2020-03-18,SKU012,15.94,0.84
2020-03-18,SKU013,19.78,0.78
2020-03-18,SKU014,15.02,0.92
2020-03-19,SKU001,38.18,0.89
2020-03-19,SKU002,26.64,0.89
2020-03-19,SKU003,8.84,0.82
2020-03-19,SKU004,36.03,0.78
2020-03-19,SKU005,19.72,0.89
2020-03-19,SKU006,33.24,0.75
2020-03-19,SKU007,20.6,0.94
2020-03-19,SKU008,16.38,0.93
2020-03-19,SKU009,13.75,0.89
2020-03-19,SKU010,11.34,0.78
2020-03-19,SKU011,22.53,0.84
2020-03-19,SKU012,17.12,0.79
2020-03-19,SKU013,20.47,0.82
2020-03-19,SKU014,12.93,0.86
2020-03-20,SKU001,34.97,0.91
2020-03-20,SKU002,26.62,0.76
2020-03-20,SKU003,9.71,0.94
2020-03-20,SKU004,27.77,0.86
2020-03-20,SKU005,20.89,0.83
2020-03-20,SKU006,26.23,0.85
2020-03-20,SKU007,18.71,0.78
2020-03-20,SKU008,13.82,0.9
2020-03-20,SKU009,11.72,0.93
2020-03-20,SKU010,10.53,0.87
2020-03-20,SKU011,20.35,0.88
2020-03-20,SKU012,15.46,0.82
2020-03-20,SKU013,17.31,0.89
2020-03-20,SKU014,13.19,0.92
2020-03-21,SKU001,35.7,0.75
2020-03-21,SKU002,25.24,0.76
2020-03-21,SKU003,8.27,0.91
2020-03-21,SKU004,26.44,0.85
2020-03-21,SKU005,20.42,0.86
2020-03-21,SKU006,29.04,0.77
2020-03-21,SKU007,17.55,0.88
2020-03-21,SKU008,16.66,0.88
2020-03-21,SKU009,11.04,0.8
2020-03-21,SKU010,11.0,0.92
2020-03-21,SKU011,22.78,0.82
2020-03-21,SKU012,16.11,0.88
2020-03-21,SKU013,17.65,0.87
2020-03-21,SKU014,12.57,0.91
2020-03-22,SKU001,37.38,0.75
2020-03-22,SKU002,33.0,0.87
2020-03-22,SKU003,9.03,0.8
2020-03-22,SKU004,32.13,0.82
2020-03-22,SKU005,18.96,0.86
2020-03-22,SKU006,32.06,0.8
2020-03-22,SKU007,22.44,0.79
2020-03-22,SKU008,17.86,0.85
2020-03-22,SKU009,14.81,0.82
2020-03-22,SKU010,13.36,0.88
2020-03-22,SKU011,22.97,0.86
2020-03-22,SKU012,16.94,0.75
2020-03-22,SKU013,24.41,0.9
2020-03-22,SKU014,13.99,0.77
2020-03-23,SKU001,36.22,0.86
2020-03-23,SKU002,27.25,0.93
2020-03-23,SKU003,10.81,0.82
2020-03-23,SKU004,35.43,0.83
2020-03-23,SKU005,24.98,0.82
2020-03-23,SKU006,29.68,0.79
2020-03-23,SKU007,22.47,0.9
2020-03-23,SKU008,16.83,0.82
2020-03-23,SKU009,15.03,0.88
2020-03-23,SKU010,13.1,0.89
2020-03-23,SKU011,21.73,0.87
2020-03-23,SKU012,18.26,0.87
2020-03-23,SKU013,21.1,0.9
2020-03-23,SKU014,13.33,0.81
2020-03-24,SKU001,38.32,0.94
2020-03-24,SKU002,29.16,0.77
2020-03-24,SKU003,8.6,0.9
2020-03-24,SKU004,34.26,0.93
2020-03-24,SKU005,24.5,0.76
2020-03-24,SKU006,28.83,0.83
2020-03-24,SKU007,19.18,0.88
2020-03-24,SKU008,16.31,0.78
2020-03-24,SKU009,14.32,0.89
2020-03-24,SKU010,12.38,0.94
2020-03-24,SKU011,23.28,0.85
2020-03-24,SKU012,18.29,0.82
2020-03-24,SKU013,21.35,0.94
2020-03-24,SKU014,15.87,0.8
2020-03-25,SKU001,36.9,0.91
2020-03-25,SKU002,26.27,0.77
2020-03-25,SKU003,7.57,0.76
2020-03-25,SKU004,30.85,0.83
2020-03-25,SKU005,21.76,0.85
2020-03-25,SKU006,32.46,0.94
2020-03-25,SKU007,20.87,0.85
2020-03-25,SKU008,17.92,0.81
2020-03-25,SKU009,13.8,0.82
2020-03-25,SKU010,11.56,0.76
2020-03-25,SKU011,23.89,0.86
2020-03-25,SKU012,19.59,0.81
2020-03-25,SKU013,22.86,0.93
2020-03-25,SKU014,12.47,0.8
2020-03-26,SKU001,47.02,0.92
2020-03-26,SKU002,33.97,0.76
2020-03-26,SKU003,8.32,0.75
2020-03-26,SKU004,33.88,0.78
2020-03-26,SKU005,23.52,0.77
2020-03-26,SKU006,33.85,0.87
2020-03-26,SKU007,19.18,0.84
2020-03-26,SKU008,15.22,0.83
2020-03-26,SKU009,15.18,0.82
2020-03-26,SKU010,12.23,0.93
2020-03-26,SKU011,23.07,0.87
2020-03-26,SKU012,16.99,0.81
2020-03-26,SKU013,22.25,0.87
2020-03-26,SKU014,12.61,0.78
2020-03-27,SKU001,37.47,0.82
2020-03-27,SKU002,27.58,0.89
2020-03-27,SKU003,8.28,0.78
2020-03-27,SKU004,28.76,0.76
2020-03-27,SKU005,19.29,0.88
2020-03-27,SKU006,28.17,0.88
2020-03-27,SKU007,18.64,0.91
2020-03-27,SKU008,12.93,0.92
2020-03-27,SKU009,11.57,0.89
2020-03-27,SKU010,11.11,0.8
2020-03-27,SKU011,21.24,0.89
2020-03-27,SKU012,13.8,0.76
2020-03-27,SKU013,19.21,0.84
2020-03-27,SKU014,13.54,0.92
2020-03-28,SKU001,38.11,0.81
2020-03-28,SKU002,29.41,0.79
2020-03-28,SKU003,7.23,0.82
2020-03-28,SKU004,29.69,0.85
2020-03-28,SKU005,21.57,0.78
2020-03-28,SKU006,28.08,0.85
2020-03-28,SKU007,18.61,0.82
2020-03-28,SKU008,17.73,0.84
2020-03-28,SKU009,13.72,0.75
2020-03-28,SKU010,10.87,0.93
2020-03-28,SKU011,21.0,0.9
2020-03-28,SKU012,16.34,0.85
2020-03-28,SKU013,19.89,0.87
2020-03-28,SKU014,12.05,0.87
2020-03-29,SKU001,43.49,0.9
2020-03-29,SKU002,29.9,0.79
2020-03-29,SKU003,9.55,0.86
2020-03-29,SKU004,34.67,0.94
2020-03-29,SKU005,24.18,0.82
2020-03-29,SKU006,35.12,0.81
2020-03-29,SKU007,19.33,0.91
2020-03-29,SKU008,20.07,0.9
2020-03-29,SKU009,15.15,0.85
2020-03-29,SKU010,10.61,0.81
2020-03-29,SKU011,24.83,0.82
2020-03-29,SKU012,17.1,0.81
2020-03-29,SKU013,18.88,0.86
2020-03-29,SKU014,13.22,0.78
2020-03-30,SKU001,38.77,0.87
2020-03-30,SKU002,30.43,0.78
2020-03-30,SKU003,9.24,0.91
2020-03-30,SKU004,35.85,0.9
2020-03-30,SKU005,24.71,0.77
2020-03-30,SKU006,33.84,0.89
2020-03-30,SKU007,22.27,0.94
2020-03-30,SKU008,16.41,0.93
2020-03-30,SKU009,13.58,0.82
2020-03-30,SKU010,10.79,0.77
2020-03-30,SKU011,22.74,0.95
2020-03-30,SKU012,16.24,0.86
2020-03-30,SKU013,19.94,0.88
2020-03-30,SKU014,16.45,0.94
2020-03-31,SKU001,38.36,0.85
2020-03-31,SKU002,29.28,0.95
2020-03-31,SKU003,10.32,0.77
2020-03-31,SKU004,30.02,0.78
2020-03-31,SKU005,22.47,0.81
2020-03-31,SKU006,34.29,0.83
2020-03-31,SKU007,19.99,0.92
2020-03-31,SKU008,18.83,0.95
2020-03-31,SKU009,12.93,0.78
2020-03-31,SKU010,11.25,0.9
2020-03-31,SKU011,22.35,0.79
2020-03-31,SKU012,16.47,0.82
2020-03-31,SKU013,20.42,0.87
2020-03-31,SKU014,15.09,0.88
2020-04-01,SKU001,41.0,0.85
2020-04-01,SKU002,32.81,0.88
2020-04-01,SKU003,8.53,0.82
2020-04-01,SKU004,38.41,0.8
2020-04-01,SKU005,19.31,0.86
2020-04-01,SKU006,34.33,0.83
2020-04-01,SKU007,23.87,0.83
2020-04-01,SKU008,19.78,0.83
2020-04-01,SKU009,13.19,0.92
2020-04-01,SKU010,12.4,0.93
2020-04-01,SKU011,25.4,0.87
2020-04-01,SKU012,18.3,0.86
2020-04-01,SKU013,20.06,0.87
2020-04-01,SKU014,13.04,0.79
2020-04-02,SKU001,39.97,0.92
2020-04-02,SKU002,30.88,0.8
2020-04-02,SKU003,8.98,0.8
2020-04-02,SKU004,34.31,0.85
2020-04-02,SKU005,22.91,0.88
2020-04-02,SKU006,33.9,0.84
2020-04-02,SKU007,20.86,0.76
2020-04-02,SKU008,16.51,0.93
2020-04-02,SKU009,13.17,0.88
2020-04-02,SKU010,12.86,0.77
2020-04-02,SKU011,24.81,0.91
2020-04-02,SKU012,18.15,0.81
2020-04-02,SKU013,21.12,0.94
2020-04-02,SKU014,11.99,0.93
2020-04-03,SKU001,40.07,0.93
2020-04-03,SKU002,24.79,0.8
2020-04-03,SKU003,7.99,0.82
2020-04-03,SKU004,33.18,0.79
2020-04-03,SKU005,22.9,0.86
2020-04-03,SKU006,29.26,0.77
2020-04-03,SKU007,19.37,0.87
2020-04-03,SKU008,13.66,0.87
2020-04-03,SKU009,12.63,0.93
2020-04-03,SKU010,10.26,0.85
2020-04-03,SKU011,21.61,0.88
2020-04-03,SKU012,15.94,0.88
2020-04-03,SKU013,17.33,0.87
2020-04-03,SKU014,13.4,0.92
2020-04-04,SKU001,38.24,0.87
2020-04-04,SKU002,25.43,0.83
2020-04-04,SKU003,7.45,0.92
2020-04-04,SKU004,35.49,0.85
2020-04-04,SKU005,20.89,0.88
2020-04-04,SKU006,31.39,0.95
2020-04-04,SKU007,19.44,0.78
2020-04-04,SKU008,14.8,0.92
2020-04-04,SKU009,13.16,0.92
2020-04-04,SKU010,10.55,0.76
2020-04-04,SKU011,21.33,0.85
2020-04-04,SKU012,14.36,0.78
2020-04-04,SKU013,19.04,0.76
2020-04-04,SKU014,11.46,0.92
2020-04-05,SKU001,42.4,0.75
2020-04-05,SKU002,30.39,0.76
2020-04-05,SKU003,9.38,0.82
2020-04-05,SKU004,34.8,0.82
2020-04-05,SKU005,23.9,0.88
2020-04-05,SKU006,30.29,0.77
2020-04-05,SKU007,24.25,0.85
2020-04-05,SKU008,16.82,0.88
2020-04-05,SKU009,14.53,0.87
2020-04-05,SKU010,12.47,0.92
2020-04-05,SKU011,22.74,0.78
2020-04-05,SKU012,18.53,0.91
2020-04-05,SKU013,23.2,0.83
2020-04-05,SKU014,14.41,0.95
2020-04-06,SKU001,38.11,0.76
2020-04-06,SKU002,26.95,0.94
2020-04-06,SKU003,10.72,0.89
2020-04-06,SKU004,33.38,0.92
2020-04-06,SKU005,24.5,0.89
2020-04-06,SKU006,37.39,0.9
2020-04-06,SKU007,20.52,0.85
2020-04-06,SKU008,16.45,0.87
2020-04-06,SKU009,13.78,0.9
2020-04-06,SKU010,11.85,0.86
2020-04-06,SKU011,24.17,0.94
2020-04-06,SKU012,15.55,0.77
2020-04-06,SKU013,19.75,0.81
2020-04-06,SKU014,13.91,0.87
2020-04-07,SKU001,42.14,0.84
2020-04-07,SKU002,30.65,0.93
2020-04-07,SKU003,10.04,0.84
2020-04-07,SKU004,32.48,0.93
2020-04-07,SKU005,23.24,0.79
2020-04-07,SKU006,32.51,0.88
2020-04-07,SKU007,22.32,0.85
2020-04-07,SKU008,18.58,0.75
2020-04-07,SKU009,12.94,0.92
2020-04-07,SKU010,10.51,0.92
2020-04-07,SKU011,22.54,0.79
2020-04-07,SKU012,15.64,0.92
2020-04-07,SKU013,19.6,0.89
2020-04-07,SKU014,15.32,0.79
2020-04-08,SKU001,35.67,0.8
2020-04-08,SKU002,25.62,0.93
2020-04-08,SKU003,8.4,0.8
2020-04-08,SKU004,37.38,0.75
2020-04-08,SKU005,23.85,0.81
2020-04-08,SKU006,26.9,0.89
2020-04-08,SKU007,17.99,0.94
2020-04-08,SKU008,16.23,0.8
2020-04-08,SKU009,12.08,0.8
2020-04-08,SKU010,10.27,0.79
2020-04-08,SKU011,24.57,0.9
2020-04-08,SKU012,16.79,0.89
2020-04-08,SKU013,21.77,0.8
2020-04-08,SKU014,10.48,0.76
2020-04-09,SKU001,40.34,0.76
2020-04-09,SKU002,24.12,0.77
2020-04-09,SKU003,8.7,0.83
2020-04-09,SKU004,30.94,0.77
2020-04-09,SKU005,21.78,0.76
2020-04-09,SKU006,30.2,0.82
2020-04-09,SKU007,21.17,0.83
2020-04-09,SKU008,16.78,0.82
2020-04-09,SKU009,13.53,0.8
2020-04-09,SKU010,11.16,0.95
2020-04-09,SKU011,20.53,0.77
