date,country,wheat_price_sar_per_ton,availability_tons
2020-05-08,Australia,945.95,16828
2020-05-08,Canada,1048.03,5443
2020-05-08,Argentina,850.7,4492
2020-05-08,Germany,981.72,5515
2020-05-08,Romania,930.14,5939
2020-05-09,United States,1005.75,8264
2020-05-09,Australia,927.86,11808
2020-05-09,Canada,1034.85,9026
2020-05-09,Argentina,880.96,5667
2020-05-09,Germany,999.09,8749
2020-05-09,Romania,896.78,7151
2020-05-10,United States,992.2,10273
2020-05-10,Australia,947.47,11360
2020-05-10,Canada,1055.82,7176
2020-05-10,Argentina,883.67,4062
2020-05-10,Germany,958.13,7630
2020-05-10,Romania,908.55,4183
2020-05-11,United States,1015.98,7718
2020-05-11,Australia,910.36,6266
2020-05-11,Canada,1111.59,13450
2020-05-11,Argentina,873.09,2594
2020-05-11,Germany,989.99,7450
2020-05-11,Romania,907.07,5630
2020-05-12,United States,1004.56,8440
2020-05-12,Australia,947.89,17476
2020-05-12,Canada,1078.4,5008
2020-05-12,Argentina,856.61,6814
2020-05-12,Germany,963.14,5654
2020-05-12,Romania,926.67,4963
2020-05-13,United States,992.61,11131
2020-05-13,Australia,892.64,9888
2020-05-13,Canada,1053.32,13960
2020-05-13,Argentina,874.91,3544
2020-05-13,Germany,1036.74,3511
2020-05-13,Romania,919.19,4968
2020-05-14,United States,968.81,8679
2020-05-14,Australia,940.2,12497
2020-05-14,Canada,1048.14,11694
2020-05-14,Argentina,866.7,5462
2020-05-14,Germany,955.17,5827
2020-05-14,Romania,939.18,6057
2020-05-15,United States,983.37,9182
2020-05-15,Australia,950.23,9994
2020-05-15,Canada,1091.34,10809
2020-05-15,Argentina,861.53,6063
2020-05-15,Germany,1007.25,3094
2020-05-15,Romania,912.53,3439
2020-05-16,United States,1018.64,10876
2020-05-16,Australia,939.01,16953
2020-05-16,Canada,1035.46,7014
2020-05-16,Argentina,864.13,5764
2020-05-16,Germany,955.14,6875
2020-05-16,Romania,899.63,3023
2020-05-17,United States,995.67,8744
2020-05-17,Australia,959.35,8856
2020-05-17,Canada,1043.46,7736
2020-05-17,Argentina,868.7,2581
2020-05-17,Germany,992.49,5971
2020-05-17,Romania,872.11,4203
2020-05-18,United States,1000.97,10959
2020-05-18,Australia,904.86,17798
2020-05-18,Canada,1090.53,13037
2020-05-18,Argentina,847.25,4297
2020-05-18,Germany,964.92,8031
2020-05-18,Romania,907.07,7172
2020-05-19,United States,1012.82,4279
2020-05-19,Australia,918.18,16499
2020-05-19,Canada,1057.94,13243
2020-05-19,Argentina,880.3,5521
2020-05-19,Germany,970.32,5595
2020-05-19,Romania,913.96,4989
2020-05-20,United States,1008.93,5098
2020-05-20,Australia,926.06,13857
2020-05-20,Canada,1076.56,7956
2020-05-20,Argentina,865.5,6682
2020-05-20,Germany,986.99,5916
2020-05-20,Romania,892.55,4262
2020-05-21,United States,1003.86,4946
2020-05-21,Australia,930.34,8701
2020-05-21,Canada,1062.77,10270
2020-05-21,Argentina,904.94,5320
2020-05-21,Germany,931.51,5779
2020-05-21,Romania,944.28,6895
2020-05-22,United States,1022.41,11929
2020-05-22,Australia,939.07,11656
2020-05-22,Canada,1037.78,10736
2020-05-22,Argentina,832.07,4245
2020-05-22,Germany,956.35,5543
2020-05-22,Romania,892.27,3761
2020-05-23,United States,1033.78,8995
2020-05-23,Australia,928.56,10557
2020-05-23,Canada,1054.99,10113
2020-05-23,Argentina,861.53,7356
2020-05-23,Germany,962.11,3048
2020-05-23,Romania,911.52,2913
2020-05-24,United States,938.31,4303
2020-05-24,Australia,881.65,8704
2020-05-24,Canada,1026.66,6496
2020-05-24,Argentina,846.11,7182
2020-05-24,Germany,932.53,6790
2020-05-24,Romania,878.75,3281
2020-05-25,United States,934.97,5987
2020-05-25,Australia,907.27,16767
2020-05-25,Canada,1016.34,8035
2020-05-25,Argentina,820.81,7456
2020-05-25,Germany,939.41,6777
2020-05-25,Romania,885.93,6545
2020-05-26,United States,983.19,11484
2020-05-26,Australia,898.08,15039
2020-05-26,Canada,1006.07,14253
2020-05-26,Argentina,837.51,3631
2020-05-26,Germany,942.11,5406
2020-05-26,Romania,873.99,3665
2020-05-27,United States,951.19,4623
2020-05-27,Australia,900.89,11594
2020-05-27,Canada,1003.5,12003
2020-05-27,Argentina,820.38,4372
2020-05-27,Germany,931.06,6078
2020-05-27,Romania,864.95,3751
2020-05-28,United States,971.72,4542
2020-05-28,Australia,876.32,17482
2020-05-28,Canada,1009.16,6873
2020-05-28,Argentina,804.53,2671
2020-05-28,Germany,929.77,4651
2020-05-28,Romania,902.05,7236
2020-05-29,United States,956.25,5418
2020-05-29,Australia,876.04,17894
2020-05-29,Canada,1032.77,6635
2020-05-29,Argentina,829.88,4022
2020-05-29,Germany,910.94,6000
2020-05-29,Romania,888.46,7158
2020-05-30,United States,956.51,8129
2020-05-30,Australia,900.25,8380
2020-05-30,Canada,1005.83,7063
2020-05-30,Argentina,833.77,6723
2020-05-30,Germany,970.57,8061
2020-05-30,Romania,857.79,4046
2020-05-31,United States,947.34,5876
2020-05-31,Australia,890.27,7665
2020-05-31,Canada,979.15,12599
2020-05-31,Argentina,840.25,6305
2020-05-31,Germany,924.45,6156
2020-05-31,Romania,885.68,5895
2020-06-01,United States,936.46,9743
2020-06-01,Australia,870.51,10215
2020-06-01,Canada,1012.47,11203
2020-06-01,Argentina,793.11,6384
2020-06-01,Germany,936.08,7836
2020-06-01,Romania,908.93,4742
2020-06-02,United States,914.94,9529
2020-06-02,Australia,872.47,13082
2020-06-02,Canada,979.78,5023
2020-06-02,Argentina,815.77,2956
2020-06-02,Germany,935.46,7555
2020-06-02,Romania,859.35,4784
2020-06-03,United States,938.05,11208
2020-06-03,Australia,881.87,14822
2020-06-03,Canada,986.38,13460
2020-06-03,Argentina,820.11,3348
2020-06-03,Germany,908.15,8157
2020-06-03,Romania,903.11,5434
2020-06-04,United States,946.79,9667
2020-06-04,Australia,861.81,8593
2020-06-04,Canada,994.4,5429
2020-06-04,Argentina,790.82,6342
2020-06-04,Germany,934.83,4607
2020-06-04,Romania,870.8,4799
2020-06-05,United States,927.57,6045
2020-06-05,Australia,874.79,17388
2020-06-05,Canada,984.2,7504
2020-06-05,Argentina,811.36,5976
2020-06-05,Germany,912.64,5486
2020-06-05,Romania,866.21,3087
2020-06-06,United States,977.83,6983
2020-06-06,Australia,879.53,12169
2020-06-06,Canada,1003.91,5473
2020-06-06,Argentina,851.8,3574
2020-06-06,Germany,932.25,7564
2020-06-06,Romania,878.84,5237
2020-06-07,United States,983.88,9306
2020-06-07,Australia,864.37,13713
2020-06-07,Canada,967.6,9354
2020-06-07,Argentina,822.33,5060
2020-06-07,Germany,916.2,7751
2020-06-07,Romania,861.49,4098
2020-06-08,United States,955.2,8870
2020-06-08,Australia,892.76,12047
2020-06-08,Canada,1021.26,5930
2020-06-08,Argentina,820.98,4228
2020-06-08,Germany,909.87,8475
2020-06-08,Romania,851.39,2849
2020-06-09,United States,975.49,5910
2020-06-09,Australia,865.95,15997
2020-06-09,Canada,985.83,10192
2020-06-09,Argentina,814.25,5056
2020-06-09,Germany,921.52,6374
2020-06-09,Romania,865.69,6953
2020-06-10,United States,942.3,6984
2020-06-10,Australia,893.18,16871
2020-06-10,Canada,996.13,7841
2020-06-10,Argentina,854.67,3359
2020-06-10,Germany,919.12,4436
2020-06-10,Romania,908.35,7216
2020-06-11,United States,915.35,9757
2020-06-11,Australia,899.33,11957
2020-06-11,Canada,1006.99,14995
2020-06-11,Argentina,776.85,3846
2020-06-11,Germany,960.11,5801
2020-06-11,Romania,869.16,4169
2020-06-12,United States,955.12,8413
2020-06-12,Australia,861.41,8793
2020-06-12,Canada,974.52,9273
2020-06-12,Argentina,798.87,6491
2020-06-12,Germany,903.05,8039
2020-06-12,Romania,855.48,6555
2020-06-13,United States,967.22,11109
2020-06-13,Australia,897.99,14558
2020-06-13,Canada,989.39,5529
2020-06-13,Argentina,796.54,6285
2020-06-13,Germany,954.06,3574
2020-06-13,Romania,890.51,4143
2020-06-14,United States,999.13,10422
2020-06-14,Australia,863.32,17723
2020-06-14,Canada,1002.95,6348
2020-06-14,Argentina,805.0,3999
2020-06-14,Germany,883.12,4284
2020-06-14,Romania,880.21,6412
2020-06-15,United States,1005.04,10692
2020-06-15,Australia,886.58,17146
2020-06-15,Canada,1001.26,6916
2020-06-15,Argentina,825.65,4064
2020-06-15,Germany,910.68,4504
2020-06-15,Romania,861.01,6849
2020-06-16,United States,964.79,5644
2020-06-16,Australia,855.18,8804
2020-06-16,Canada,921.07,11461
2020-06-16,Argentina,808.25,3341
2020-06-16,Germany,940.06,3584
2020-06-16,Romania,843.41,7046
2020-06-17,United States,947.0,4869
2020-06-17,Australia,854.31,14218
2020-06-17,Canada,986.23,10926
2020-06-17,Argentina,812.57,7403
2020-06-17,Germany,932.77,3075
2020-06-17,Romania,885.28,6799
2020-06-18,United States,948.74,7216
2020-06-18,Australia,858.69,9533
2020-06-18,Canada,1000.9,12713
2020-06-18,Argentina,788.74,7185
2020-06-18,Germany,945.88,7729
2020-06-18,Romania,849.39,4889
2020-06-19,United States,947.26,8126
2020-06-19,Australia,857.06,10823
2020-06-19,Canada,1002.1,6235
2020-06-19,Argentina,827.42,7132
2020-06-19,Germany,926.16,6136
2020-06-19,Romania,859.17,2862
2020-06-20,United States,970.19,7071
2020-06-20,Australia,819.2,16502
2020-06-20,Canada,992.05,13908
2020-06-20,Argentina,829.3,3521
2020-06-20,Germany,890.72,4343
2020-06-20,Romania,863.84,6784
2020-06-21,United States,943.25,10059
2020-06-21,Australia,881.17,12875
2020-06-21,Canada,1003.68,8774
2020-06-21,Argentina,841.91,4974
2020-06-21,Germany,914.32,3133
2020-06-21,Romania,852.68,4531
2020-06-22,United States,954.64,11300
2020-06-22,Australia,863.97,14888
2020-06-22,Canada,995.08,12119
2020-06-22,Argentina,785.11,6528
2020-06-22,Germany,918.55,3626
2020-06-22,Romania,832.15,6131
2020-06-23,United States,937.87,8235
2020-06-23,Australia,875.3,15496
2020-06-23,Canada,991.65,9818
2020-06-23,Argentina,803.43,7497
2020-06-23,Germany,933.92,3875
2020-06-23,Romania,857.23,7320
2020-06-24,United States,932.11,7054
2020-06-24,Australia,867.49,6182
2020-06-24,Canada,993.15,14406
2020-06-24,Argentina,793.53,4724
2020-06-24,Germany,946.79,3219
2020-06-24,Romania,887.04,4110
2020-06-25,United States,972.7,6307
2020-06-25,Australia,873.64,17959
2020-06-25,Canada,1010.18,10283
2020-06-25,Argentina,812.25,4488
2020-06-25,Germany,940.16,6957
2020-06-25,Romania,860.27,4393
2020-06-26,United States,944.4,10650
2020-06-26,Australia,868.45,7141
2020-06-26,Canada,1001.3,11616
2020-06-26,Argentina,867.05,7195
2020-06-26,Germany,921.72,7982
2020-06-26,Romania,899.4,6008
2020-06-27,United States,952.89,10024
2020-06-27,Australia,885.52,7008
2020-06-27,Canada,978.08,6587
2020-06-27,Argentina,801.65,6189
2020-06-27,Germany,922.42,6428
2020-06-27,Romania,858.45,3236
2020-06-28,United States,961.8,5655
2020-06-28,Australia,847.99,13920
2020-06-28,Canada,1018.4,12739
2020-06-28,Argentina,822.63,7372
2020-06-28,Germany,892.99,4174
2020-06-28,Romania,882.35,4033
2020-06-29,United States,960.21,5754
2020-06-29,Australia,897.91,16317
2020-06-29,Canada,994.17,14376
2020-06-29,Argentina,799.13,4064
2020-06-29,Germany,890.25,8284
2020-06-29,Romania,873.7,6849
2020-06-30,United States,917.01,4000
2020-06-30,Australia,847.78,9809
2020-06-30,Canada,1003.34,11479
2020-06-30,Argentina,793.38,7433
2020-06-30,Germany,898.44,6988
2020-06-30,Romania,858.35,2895
2020-07-01,United States,973.24,7775
2020-07-01,Australia,878.03,9163
2020-07-01,Canada,1036.75,12249
2020-07-01,Argentina,833.43,4774
2020-07-01,Germany,957.79,3017
2020-07-01,Romania,854.19,6165
2020-07-02,United States,963.65,7220
2020-07-02,Australia,901.69,7740
2020-07-02,Canada,1014.65,11559
2020-07-02,Argentina,829.75,4356
2020-07-02,Germany,947.56,3282
2020-07-02,Romania,871.04,7117
2020-07-03,United States,986.23,10692
2020-07-03,Australia,895.09,6043
2020-07-03,Canada,1033.54,8721
2020-07-03,Argentina,831.62,4116
2020-07-03,Germany,964.53,6858
2020-07-03,Romania,908.36,4316
2020-07-04,United States,988.71,6813
2020-07-04,Australia,883.51,11936
2020-07-04,Canada,999.18,8294
2020-07-04,Argentina,828.96,7278
2020-07-04,Germany,943.97,8810
2020-07-04,Romania,867.83,2602
2020-07-05,United States,974.16,8293
2020-07-05,Australia,929.34,17698
2020-07-05,Canada,997.87,8572
2020-07-05,Argentina,825.55,4352
2020-07-05,Germany,939.28,8608
2020-07-05,Romania,897.77,6550
2020-07-06,United States,950.05,7415
2020-07-06,Australia,919.08,6534
2020-07-06,Canada,1031.07,12813
2020-07-06,Argentina,825.9,6541
2020-07-06,Germany,926.69,6980
2020-07-06,Romania,873.22,5756
2020-07-07,United States,979.16,7009
2020-07-07,Australia,877.3,16641
2020-07-07,Canada,986.28,6958
2020-07-07,Argentina,818.92,6990
2020-07-07,Germany,935.18,4444
2020-07-07,Romania,907.38,3922
2020-07-08,United States,956.48,4538
2020-07-08,Australia,891.7,17129
2020-07-08,Canada,1024.6,9786
2020-07-08,Argentina,842.55,4324
2020-07-08,Germany,941.62,7460
2020-07-08,Romania,867.73,3479
2020-07-09,United States,979.29,10750
2020-07-09,Australia,890.08,15579
2020-07-09,Canada,988.69,6289
2020-07-09,Argentina,808.96,3947
2020-07-09,Germany,926.69,5419
2020-07-09,Romania,882.72,4982
2020-07-10,United States,967.03,4638
2020-07-10,Australia,888.08,13775
2020-07-10,Canada,997.41,8692
2020-07-10,Argentina,822.3,6676
2020-07-10,Germany,960.33,3722
2020-07-10,Romania,903.66,3743
2020-07-11,United States,955.08,10573
2020-07-11,Australia,889.73,9068
2020-07-11,Canada,996.69,8247
2020-07-11,Argentina,846.87,4510
2020-07-11,Germany,901.66,4457
2020-07-11,Romania,872.8,3782
2020-07-12,United States,983.76,8388
2020-07-12,Australia,877.47,9973
2020-07-12,Canada,1035.82,11100
2020-07-12,Argentina,838.1,2851
2020-07-12,Germany,921.03,5177
2020-07-12,Romania,863.67,2623
2020-07-13,United States,959.54,11172
2020-07-13,Australia,925.03,12212
2020-07-13,Canada,1053.23,14140
2020-07-13,Argentina,819.12,5376
2020-07-13,Germany,939.04,8614
2020-07-13,Romania,877.05,6405
2020-07-14,United States,1009.96,8453
2020-07-14,Australia,915.06,10946
2020-07-14,Canada,1040.1,12142
2020-07-14,Argentina,852.0,5518
2020-07-14,Germany,953.74,8867
2020-07-14,Romania,893.67,6745
2020-07-15,United States,965.27,9055
2020-07-15,Australia,869.16,9188
2020-07-15,Canada,1022.69,7589
2020-07-15,Argentina,826.74,4086
2020-07-15,Germany,928.35,5990
2020-07-15,Romania,895.63,5714
2020-07-16,United States,967.85,11805
2020-07-16,Australia,912.61,11011
2020-07-16,Canada,1023.53,5313
2020-07-16,Argentina,849.13,5263
2020-07-16,Germany,939.17,8304
2020-07-16,Romania,847.14,5650
2020-07-17,United States,995.56,8226
2020-07-17,Australia,908.09,11373
2020-07-17,Canada,1035.93,12757
2020-07-17,Argentina,808.18,4616
2020-07-17,Germany,935.7,6441
2020-07-17,Romania,868.84,4894
2020-07-18,United States,976.85,7848
2020-07-18,Australia,883.53,15587
2020-07-18,Canada,1030.33,13776
2020-07-18,Argentina,837.72,3716
2020-07-18,Germany,944.87,6366
2020-07-18,Romania,896.12,5224
2020-07-19,United States,968.83,7074
2020-07-19,Australia,850.45,16665
2020-07-19,Canada,971.78,6443
2020-07-19,Argentina,839.42,5969
2020-07-19,Germany,909.89,3973
2020-07-19,Romania,907.52,6080
2020-07-20,United States,973.37,9809
2020-07-20,Australia,879.71,16708
2020-07-20,Canada,953.83,5775
2020-07-20,Argentina,827.28,4524
2020-07-20,Germany,907.84,8299
2020-07-20,Romania,874.77,3962
2020-07-21,United States,956.73,4240
2020-07-21,Australia,889.4,17945
2020-07-21,Canada,1011.17,11045
2020-07-21,Argentina,815.35,4764
2020-07-21,Germany,931.08,8400
2020-07-21,Romania,874.43,7025
2020-07-22,United States,987.42,7404
2020-07-22,Australia,924.89,15306
2020-07-22,Canada,1011.09,10252
2020-07-22,Argentina,835.84,5672
2020-07-22,Germany,941.44,6938
2020-07-22,Romania,857.89,4275
2020-07-23,United States,965.59,9756
2020-07-23,Australia,895.61,6346
2020-07-23,Canada,1025.14,5646
2020-07-23,Argentina,840.71,2822
2020-07-23,Germany,946.1,8461
2020-07-23,Romania,890.39,6360
2020-07-24,United States,976.51,8235
2020-07-24,Australia,867.42,7467
2020-07-24,Canada,1006.17,5918
2020-07-24,Argentina,837.68,4416
2020-07-24,Germany,943.23,4340
2020-07-24,Romania,904.12,5347
2020-07-25,United States,963.23,6543
2020-07-25,Australia,847.09,11955
2020-07-25,Canada,994.12,5017
2020-07-25,Argentina,832.94,3274
2020-07-25,Germany,925.01,7438
2020-07-25,Romania,899.69,2653
2020-07-26,United States,961.63,9762
2020-07-26,Australia,862.78,15454
2020-07-26,Canada,1027.73,6657
2020-07-26,Argentina,836.44,5790
2020-07-26,Germany,946.51,6691
2020-07-26,Romania,873.32,5208
2020-07-27,United States,980.92,4090
2020-07-27,Australia,890.49,16323
2020-07-27,Canada,1003.25,10025
2020-07-27,Argentina,813.43,4351
2020-07-27,Germany,919.51,7123
2020-07-27,Romania,882.22,7451
2020-07-28,United States,946.0,8336
2020-07-28,Australia,888.74,16013
2020-07-28,Canada,979.6,12838
2020-07-28,Argentina,804.71,6301
2020-07-28,Germany,911.89,7032
2020-07-28,Romania,874.75,5452
2020-07-29,United States,959.39,9388
2020-07-29,Australia,879.88,6620
2020-07-29,Canada,1028.65,13299
2020-07-29,Argentina,823.76,2926
2020-07-29,Germany,938.87,6653
2020-07-29,Romania,846.43,5649
2020-07-30,United States,949.49,8299
2020-07-30,Australia,881.32,12180
2020-07-30,Canada,966.72,13430
2020-07-30,Argentina,810.19,4350
2020-07-30,Germany,935.5,6817
2020-07-30,Romania,864.16,4045
2020-07-31,United States,950.96,4527
2020-07-31,Australia,859.8,8673
2020-07-31,Canada,986.32,14120
2020-07-31,Argentina,811.46,7124
2020-07-31,Germany,921.96,6517
2020-07-31,Romania,853.07,4812
2020-08-01,United States,936.11,9499
2020-08-01,Australia,849.29,17294
2020-08-01,Canada,956.39,8497
2020-08-01,Argentina,756.21,2814
2020-08-01,Germany,900.33,8873
2020-08-01,Romania,811.89,2588
2020-08-02,United States,978.68,11988
2020-08-02,Australia,905.13,16011
2020-08-02,Canada,982.97,13038
2020-08-02,Argentina,794.59,3516
2020-08-02,Germany,899.74,4616
2020-08-02,Romania,873.12,6239
2020-08-03,United States,914.89,5793
2020-08-03,Australia,876.04,14065
2020-08-03,Canada,964.5,5555
2020-08-03,Argentina,790.56,3863
2020-08-03,Germany,919.63,3419
2020-08-03,Romania,850.56,5229
2020-08-04,United States,931.56,5496
2020-08-04,Australia,855.64,10434
2020-08-04,Canada,998.75,5487
2020-08-04,Argentina,828.81,2994
2020-08-04,Germany,906.1,4194
2020-08-04,Romania,875.9,5249
2020-08-05,United States,933.79,9952
2020-08-05,Australia,849.0,12887
2020-08-05,Canada,962.65,12216
2020-08-05,Argentina,800.54,5704
2020-08-05,Germany,920.5,7073
2020-08-05,Romania,824.49,3695
2020-08-06,United States,919.67,7193
2020-08-06,Australia,835.69,15889
2020-08-06,Canada,1004.97,9626
2020-08-06,Argentina,783.56,2835
2020-08-06,Germany,915.53,6109
2020-08-06,Romania,852.23,6010
2020-08-07,United States,923.42,5998
2020-08-07,Australia,885.13,16320
2020-08-07,Canada,976.72,13257
2020-08-07,Argentina,796.31,3165
2020-08-07,Germany,874.2,3931
2020-08-07,Romania,838.83,6407
2020-08-08,United States,908.71,7248
2020-08-08,Australia,853.73,17919
2020-08-08,Canada,962.09,10945
2020-08-08,Argentina,765.1,3497
2020-08-08,Germany,901.35,4376
2020-08-08,Romania,851.82,4733
2020-08-09,United States,908.65,6276
2020-08-09,Australia,847.7,12644
2020-08-09,Canada,924.91,6882
2020-08-09,Argentina,820.12,6063
2020-08-09,Germany,894.44,3607
2020-08-09,Romania,836.71,6138
2020-08-10,United States,902.77,8458
2020-08-10,Australia,863.52,14357
2020-08-10,Canada,972.24,8115
2020-08-10,Argentina,786.45,3176
2020-08-10,Germany,906.59,6279
2020-08-10,Romania,868.48,6682
2020-08-11,United States,929.08,5868
2020-08-11,Australia,854.39,17912
2020-08-11,Canada,981.77,5860
2020-08-11,Argentina,791.31,5155
2020-08-11,Germany,880.66,8792
2020-08-11,Romania,830.52,3817
2020-08-12,United States,929.76,8108
2020-08-12,Australia,846.83,13078
2020-08-12,Canada,1001.37,9542
2020-08-12,Argentina,819.65,7377
2020-08-12,Germany,879.98,6754
2020-08-12,Romania,831.92,6959
2020-08-13,United States,911.73,8292
2020-08-13,Australia,848.43,17822
2020-08-13,Canada,964.81,10008
2020-08-13,Argentina,788.48,4418
2020-08-13,Germany,876.41,8555
2020-08-13,Romania,850.85,5381
2020-08-14,United States,939.37,11826
2020-08-14,Australia,886.59,16687
2020-08-14,Canada,929.54,10388
2020-08-14,Argentina,786.68,4191
2020-08-14,Germany,893.86,3834
2020-08-14,Romania,833.79,5457
2020-08-15,United States,960.79,4582
2020-08-15,Australia,846.94,15052
2020-08-15,Canada,987.28,7910
2020-08-15,Argentina,764.79,6668
2020-08-15,Germany,886.64,8457
2020-08-15,Romania,860.42,4105
2020-08-16,United States,936.12,4646
2020-08-16,Australia,844.49,14421
2020-08-16,Canada,968.08,11584
2020-08-16,Argentina,797.94,3278
