date,country,wheat_price_sar_per_ton,availability_tons
2020-05-08,United States,987.4,9537
2020-05-08,Australia,909.82,8490
2020-05-08,Canada,1050.77,10332
2020-05-08,Argentina,871.68,6133
2020-05-08,Germany,1003.11,4017
2020-05-08,Romania,945.16,5432
2020-05-09,Canada,1031.89,11592
2020-05-09,United States,1009.32,10822
2020-05-09,Australia,925.45,13615
2020-05-09,Germany,950.38,4320
2020-05-09,Argentina,873.21,5511
2020-05-09,Romania,922.71,7350
2020-05-10,Australia,936.45,11122
2020-05-10,United States,1014.33,6379
2020-05-10,Canada,1050.4,6850
2020-05-10,Romania,945.65,6589
2020-05-10,Germany,978.35,6873
2020-05-10,Argentina,847.4,2831
2020-05-11,United States,1049.08,8193
2020-05-11,Australia,970.41,7501
2020-05-11,Canada,1080.46,5002
2020-05-11,Argentina,889.66,2916
2020-05-11,Germany,1005.43,6198
2020-05-11,Romania,929.93,4672
2020-05-12,Romania,906.65,5643
2020-05-12,Argentina,880.22,4483
2020-05-12,Australia,919.37,7621
2020-05-12,Canada,1046.62,11224
2020-05-12,United States,1015.87,4870
2020-05-12,Germany,974.33,5497
2020-05-13,Argentina,869.8,6605
2020-05-13,Germany,963.32,5762
2020-05-13,Romania,976.49,5854
2020-05-13,Canada,1052.96,6388
2020-05-13,United States,994.27,5230
2020-05-13,Australia,938.4,17777
2020-05-14,Romania,885.41,3526
2020-05-14,United States,990.99,7253
2020-05-14,Australia,947.26,12091
2020-05-14,Canada,1039.51,12987
2020-05-14,Argentina,827.4,3645
2020-05-14,Germany,986.1,8190
2020-05-15,Romania,934.01,4763
2020-05-15,Germany,954.46,3671
2020-05-15,Argentina,861.31,5014
2020-05-15,United States,1027.78,4900
2020-05-15,Australia,935.93,14657
2020-05-15,Canada,1039.46,7363
2020-05-16,Germany,956.0,3092
2020-05-16,Argentina,848.94,3589
2020-05-16,Romania,926.44,3310
2020-05-16,Australia,920.48,17349
2020-05-16,Canada,1047.02,7567
2020-05-16,United States,1007.37,9462
2020-05-17,Argentina,871.64,2983
2020-05-17,Germany,986.59,5730
2020-05-17,Romania,922.99,5568
2020-05-17,Canada,1048.38,8769
2020-05-17,United States,1010.87,4217
2020-05-17,Australia,955.48,8743
2020-05-18,United States,971.7,8884
2020-05-18,Australia,916.73,13448
2020-05-18,Canada,1044.12,11965
2020-05-18,Argentina,871.96,5879
2020-05-18,Germany,933.86,6456
2020-05-18,Romania,930.94,6302
2020-05-19,Canada,1039.21,12881
2020-05-19,Australia,976.8,13385
2020-05-19,United States,967.69,6109
2020-05-19,Germany,995.97,6929
2020-05-19,Romania,933.59,3117
2020-05-19,Argentina,884.95,4588
2020-05-20,Canada,1042.3,13825
2020-05-20,Germany,955.25,7823
2020-05-20,Romania,929.08,5157
2020-05-20,Argentina,870.68,5169
2020-05-20,United States,1047.75,6089
2020-05-20,Australia,946.08,13570
2020-05-21,United States,1009.47,7911
2020-05-21,Australia,921.6,10015
2020-05-21,Canada,1050.14,6721
2020-05-21,Argentina,867.24,2583
2020-05-21,Germany,1003.09,4068
2020-05-21,Romania,937.13,3546
2020-05-22,United States,1007.53,7914
2020-05-22,Canada,1034.29,10789
2020-05-22,Australia,910.34,6073
2020-05-22,Romania,916.94,4930
2020-05-22,Germany,1010.74,5756
2020-05-22,Argentina,864.25,4868
2020-05-23,United States,974.87,11499
2020-05-23,Australia,950.55,9377
2020-05-23,Canada,1059.82,14571
2020-05-23,Argentina,859.68,6266
2020-05-23,Germany,999.25,3249
2020-05-23,Romania,932.62,6771
2020-05-24,United States,959.25,9452
2020-05-24,Australia,889.17,15033
2020-05-24,Canada,978.58,6172
2020-05-24,Argentina,853.06,6344
2020-05-24,Germany,918.28,3567
2020-05-24,Romania,877.34,4957
2020-05-25,Canada,958.9,5132
2020-05-25,Australia,866.94,16540
2020-05-25,United States,968.96,4683
2020-05-25,Argentina,828.97,3064
2020-05-25,Germany,946.34,3122
2020-05-25,Romania,899.26,7369
2020-05-26,United States,985.86,9780
2020-05-26,Australia,857.59,17478
2020-05-26,Canada,1011.73,6393
2020-05-26,Argentina,845.3,6725
2020-05-26,Germany,944.98,8935
2020-05-26,Romania,903.44,5141
2020-05-27,United States,947.97,7252
2020-05-27,Australia,873.72,11072
2020-05-27,Canada,1017.89,14280
2020-05-27,Germany,971.69,5073
2020-05-27,Romania,882.74,2615
2020-05-27,Argentina,823.86,4552
2020-05-28,Romania,877.59,3411
2020-05-28,Germany,962.77,7135
2020-05-28,Argentina,791.47,6126
2020-05-28,United States,937.33,11216
2020-05-28,Australia,890.64,17306
2020-05-28,Canada,1023.6,8257
2020-05-29,Germany,912.55,5403
2020-05-29,Argentina,791.52,2733
2020-05-29,Romania,868.16,5428
2020-05-29,Australia,842.04,11509
2020-05-29,United States,947.13,9959
2020-05-29,Canada,990.2,14668
2020-05-30,Germany,910.07,7844
2020-05-30,Argentina,828.87,7490
2020-05-30,Romania,870.78,5049
2020-05-30,Australia,861.99,13705
2020-05-30,United States,954.11,10622
2020-05-30,Canada,1013.8,9089
2020-05-31,Romania,862.04,5374
2020-05-31,Germany,925.77,8476
2020-05-31,Argentina,869.46,4187
2020-05-31,Australia,873.0,12767
2020-05-31,United States,935.43,10571
2020-05-31,Canada,991.56,7144
2020-06-01,Canada,973.7,5211
2020-06-01,Romania,874.49,6217
2020-06-01,Germany,952.21,8770
2020-06-01,Argentina,803.84,2928
2020-06-01,Australia,903.15,6378
2020-06-01,United States,974.67,8932
2020-06-02,United States,958.06,8175
2020-06-02,Australia,894.49,10152
2020-06-02,Canada,995.04,6087
2020-06-02,Argentina,839.96,4780
2020-06-02,Germany,927.01,6512
2020-06-02,Romania,853.6,6513
2020-06-03,Australia,904.24,6976
2020-06-03,Canada,1010.94,12898
2020-06-03,United States,980.5,8724
2020-06-03,Romania,868.55,6031
2020-06-03,Germany,945.61,8751
2020-06-03,Argentina,837.6,7204
2020-06-04,Germany,952.3,7859
2020-06-04,Romania,903.8,3848
2020-06-04,Argentina,821.5,4712
2020-06-04,United States,970.6,6300
2020-06-04,Australia,893.18,8302
2020-06-04,Canada,1015.48,5604
2020-06-05,Romania,925.97,2702
2020-06-05,Germany,939.42,4736
2020-06-05,Argentina,780.19,6682
2020-06-05,United States,970.54,10605
2020-06-05,Australia,875.36,8985
2020-06-05,Canada,968.32,10132
2020-06-06,United States,961.8,4595
2020-06-06,Canada,978.93,6050
2020-06-06,Australia,894.01,9570
2020-06-06,Romania,866.11,5438
2020-06-06,Germany,949.77,8704
2020-06-06,Argentina,834.09,5251
2020-06-07,United States,961.77,8474
2020-06-07,Australia,881.45,8251
2020-06-07,Canada,1021.93,14219
2020-06-07,Argentina,799.26,3094
2020-06-07,Germany,903.45,4930
2020-06-07,Romania,905.62,3400
2020-06-08,Australia,901.03,8488
2020-06-08,United States,950.49,7546
2020-06-08,Canada,978.38,6930
2020-06-08,Germany,915.09,3311
2020-06-08,Romania,871.67,7462
2020-06-08,Argentina,862.72,4052
2020-06-09,United States,958.96,5958
2020-06-09,Australia,898.1,8788
2020-06-09,Canada,959.52,12330
2020-06-09,Argentina,799.26,4535
2020-06-09,Germany,930.37,8927
2020-06-09,Romania,867.92,6757
2020-06-10,Argentina,804.35,5640
2020-06-10,Canada,978.18,5219
2020-06-10,Romania,881.09,5704
2020-06-10,United States,986.1,6021
2020-06-10,Germany,949.33,7186
2020-06-10,Australia,878.08,8924
2020-06-11,Australia,865.79,11326
2020-06-11,United States,970.2,10843
2020-06-11,Canada,1029.37,9656
2020-06-11,Romania,846.23,3544
2020-06-11,Germany,936.05,3223
2020-06-11,Argentina,824.08,5832
2020-06-12,United States,957.78,7644
2020-06-12,Australia,897.37,12263
2020-06-12,Canada,970.55,10118
2020-06-12,Argentina,810.09,4328
2020-06-12,Germany,962.17,6055
2020-06-12,Romania,867.24,7074
2020-06-13,Germany,901.1,4679
2020-06-13,Argentina,823.29,5444
2020-06-13,Romania,841.8,5484
2020-06-13,Australia,858.57,15400
2020-06-13,Canada,1000.08,10738
2020-06-13,United States,937.21,10220
2020-06-14,Romania,842.12,5284
2020-06-14,Argentina,809.06,6927
2020-06-14,Germany,935.32,8782
2020-06-14,Australia,902.25,6763
2020-06-14,Canada,1011.19,8962
2020-06-14,United States,961.58,7780
2020-06-15,Germany,928.98,3530
2020-06-15,Argentina,831.75,2868
2020-06-15,Romania,883.38,2924
2020-06-15,Australia,866.86,6254
2020-06-15,United States,939.86,5261
2020-06-15,Canada,1018.27,13202
2020-06-16,Romania,883.07,3177
2020-06-16,Argentina,816.67,3293
2020-06-16,Germany,895.34,3412
2020-06-16,Canada,980.02,5767
2020-06-16,United States,919.7,5912
2020-06-16,Australia,881.66,6141
2020-06-17,Germany,922.51,4027
2020-06-17,Romania,888.9,6489
2020-06-17,Argentina,806.93,4879
2020-06-17,Australia,932.24,6955
2020-06-17,United States,929.9,10986
2020-06-17,Canada,995.27,7640
2020-06-18,United States,979.48,5131
2020-06-18,Australia,867.17,10045
2020-06-18,Canada,969.56,6392
2020-06-18,Argentina,835.49,2781
2020-06-18,Germany,909.93,7792
2020-06-18,Romania,873.92,4285
2020-06-19,Australia,849.34,17851
2020-06-19,United States,969.81,8452
2020-06-19,Canada,1014.66,11939
2020-06-19,Romania,888.15,3165
2020-06-19,Argentina,820.78,6311
2020-06-19,Germany,933.58,8684
2020-06-20,Romania,891.62,4962
2020-06-20,Germany,919.25,5607
2020-06-20,Argentina,824.97,3919
2020-06-20,United States,941.68,9028
2020-06-20,Australia,872.05,14111
2020-06-20,Canada,1011.08,10567
2020-06-21,Germany,923.82,6185
2020-06-21,United States,960.56,8224
2020-06-21,Australia,872.28,6067
2020-06-21,Canada,1021.29,5798
2020-06-21,Argentina,859.07,3244
2020-06-21,Romania,850.82,4800
2020-06-22,Australia,850.48,17565
2020-06-22,United States,993.5,9297
2020-06-22,Canada,960.59,14746
2020-06-22,Argentina,820.88,3028
2020-06-22,Romania,862.55,5725
2020-06-22,Germany,934.88,8663
2020-06-23,United States,948.15,11462
2020-06-23,Australia,870.87,16676
2020-06-23,Canada,987.5,13248
2020-06-23,Argentina,826.02,5861
2020-06-23,Germany,927.49,5250
2020-06-23,Romania,883.93,5672
2020-06-24,Canada,989.82,10009
2020-06-24,Australia,882.85,8729
2020-06-24,United States,955.52,9984
2020-06-24,Romania,888.07,6857
2020-06-24,Germany,923.78,5700
2020-06-24,Argentina,809.46,3821
2020-06-25,United States,960.14,4887
2020-06-25,Australia,895.71,6628
2020-06-25,Canada,982.45,11162
2020-06-25,Argentina,797.73,2901
2020-06-25,Germany,910.68,7024
2020-06-25,Romania,856.09,4230
2020-06-26,United States,949.51,9066
2020-06-26,Australia,857.49,14907
2020-06-26,Canada,957.17,7924
2020-06-26,Argentina,811.94,5754
2020-06-26,Germany,896.92,3023
2020-06-26,Romania,861.28,3799
2020-06-27,Romania,876.6,5443
2020-06-27,Argentina,788.6,5897
2020-06-27,Australia,898.52,11330
2020-06-27,United States,962.09,4780
2020-06-27,Canada,990.04,6106
2020-06-27,Germany,888.83,8954
2020-06-28,Argentina,783.89,4020
2020-06-28,Germany,942.99,8046
2020-06-28,Romania,858.87,5829
2020-06-28,Canada,997.82,8321
2020-06-28,United States,929.91,11329
2020-06-28,Australia,847.67,8438
2020-06-29,Germany,911.25,3846
2020-06-29,Romania,851.37,3623
2020-06-29,Argentina,814.66,3583
2020-06-29,Canada,986.68,14739
2020-06-29,Australia,874.65,17449
2020-06-29,United States,940.3,8520
2020-06-30,United States,961.17,8910
2020-06-30,Australia,839.76,12413
2020-06-30,Canada,993.41,7967
2020-06-30,Argentina,808.86,4505
2020-06-30,Germany,911.1,5572
2020-06-30,Romania,863.09,4191
2020-07-01,Romania,893.3,4600
2020-07-01,United States,949.49,6084
2020-07-01,Australia,917.54,16856
2020-07-01,Canada,1019.91,5778
2020-07-01,Germany,972.95,3557
2020-07-01,Argentina,830.44,6697
2020-07-02,Germany,935.35,4318
2020-07-02,Romania,875.74,7196
2020-07-02,Argentina,817.28,7042
2020-07-02,Australia,839.71,10672
2020-07-02,Canada,972.4,11986
2020-07-02,United States,986.96,9022
2020-07-03,Germany,926.97,8473
2020-07-03,Argentina,844.67,6507
2020-07-03,Romania,893.67,4192
2020-07-03,Australia,902.34,11684
2020-07-03,United States,947.43,7183
2020-07-03,Canada,988.33,10020
2020-07-04,United States,1003.2,7690
2020-07-04,Australia,882.46,13055
2020-07-04,Canada,974.48,9409
2020-07-04,Argentina,828.71,4057
2020-07-04,Germany,913.19,3364
2020-07-04,Romania,882.36,5993
2020-07-05,Germany,915.66,3274
2020-07-05,Argentina,827.01,3333
2020-07-05,Romania,886.22,6488
2020-07-05,Australia,892.28,8987
2020-07-05,United States,970.61,6911
2020-07-05,Canada,990.65,13490
2020-07-06,Germany,953.67,7956
2020-07-06,Argentina,777.02,5253
2020-07-06,Romania,876.11,4885
2020-07-06,Australia,897.33,10710
2020-07-06,Canada,1008.34,7246
2020-07-06,United States,951.28,11143
2020-07-07,Romania,880.3,4671
2020-07-07,Germany,938.97,5445
2020-07-07,Argentina,807.93,6519
2020-07-07,Australia,894.94,6754
2020-07-07,United States,971.07,10362
2020-07-07,Canada,1018.61,8716
2020-07-08,United States,961.57,10370
2020-07-08,Australia,912.85,13591
2020-07-08,Canada,1050.06,7290
2020-07-08,Argentina,828.66,3211
2020-07-08,Germany,937.29,4822
2020-07-08,Romania,893.09,3826
2020-07-09,Canada,1015.35,14789
2020-07-09,Australia,911.2,11485
2020-07-09,United States,961.2,11162
2020-07-09,Germany,943.85,8083
2020-07-09,Romania,883.57,4714
2020-07-09,Argentina,827.72,3635
2020-07-10,United States,985.75,4234
2020-07-10,Australia,890.53,17168
2020-07-10,Canada,1005.33,5801
2020-07-10,Argentina,853.85,3244
2020-07-10,Germany,934.33,7534
2020-07-10,Romania,898.01,5950
2020-07-11,Romania,907.12,6890
2020-07-11,Argentina,841.0,6277
2020-07-11,Canada,1000.23,7932
2020-07-11,Germany,944.58,8959
2020-07-11,United States,987.32,9236
2020-07-11,Australia,890.96,14877
2020-07-12,United States,951.47,6664
2020-07-12,Canada,1014.16,9121
2020-07-12,Australia,907.0,10328
2020-07-12,Argentina,820.21,5605
2020-07-12,Romania,875.76,4891
2020-07-12,Germany,934.42,6933
2020-07-13,United States,949.16,7031
2020-07-13,Australia,876.55,12769
2020-07-13,Canada,1010.62,9778
2020-07-13,Argentina,795.48,4045
2020-07-13,Germany,896.64,8700
2020-07-13,Romania,860.01,2844
2020-07-14,Australia,912.23,16448
2020-07-14,United States,948.0,5483
2020-07-14,Argentina,765.2,4522
2020-07-14,Romania,897.85,5126
2020-07-14,Canada,1029.02,9158
2020-07-14,Germany,957.29,7734
2020-07-15,Australia,905.02,8323
2020-07-15,United States,982.42,9466
2020-07-15,Canada,1026.22,5962
2020-07-15,Germany,930.98,3801
2020-07-15,Romania,901.51,5553
2020-07-15,Argentina,854.21,5731
2020-07-16,Germany,995.32,5030
2020-07-16,Argentina,818.42,2714
2020-07-16,Romania,860.69,3879
2020-07-16,Australia,858.67,12123
2020-07-16,United States,967.51,9354
2020-07-16,Canada,1023.26,6359
2020-07-17,United States,946.56,4989
2020-07-17,Australia,916.63,11558
2020-07-17,Canada,987.91,6321
2020-07-17,Germany,915.91,4407
2020-07-17,Argentina,848.63,4205
2020-07-17,Romania,882.73,7354
2020-07-18,United States,945.94,4108
2020-07-18,Australia,886.69,6185
2020-07-18,Canada,997.48,6928
2020-07-18,Argentina,821.98,5741
2020-07-18,Germany,946.12,5467
2020-07-18,Romania,846.4,6923
2020-07-19,Romania,874.02,5525
2020-07-19,Germany,938.18,3464
2020-07-19,Argentina,839.05,4002
2020-07-19,Canada,1033.99,11846
2020-07-19,United States,976.78,8151
2020-07-19,Australia,897.62,15374
2020-07-20,Romania,896.08,4809
2020-07-20,Argentina,831.59,5216
2020-07-20,Germany,947.33,4482
2020-07-20,Canada,1023.59,14523
2020-07-20,United States,1015.47,6941
2020-07-20,Australia,884.69,11301
2020-07-21,Argentina,821.93,2677
2020-07-21,Canada,1026.15,6722
2020-07-21,Germany,917.43,8913
2020-07-21,United States,944.05,11071
2020-07-21,Australia,895.33,10830
2020-07-21,Romania,869.33,5330
2020-07-22,Germany,923.89,5939
2020-07-22,Romania,892.24,3322
2020-07-22,Argentina,821.69,4758
2020-07-22,Australia,893.25,12272
2020-07-22,United States,986.97,6068
2020-07-22,Canada,1020.98,9410
2020-07-23,Germany,940.08,5579
2020-07-23,Argentina,818.58,6947
2020-07-23,Romania,870.35,7405
2020-07-23,Australia,874.24,8930
2020-07-23,United States,926.7,6058
2020-07-23,Canada,1019.32,12087
2020-07-24,United States,951.29,11401
2020-07-24,Australia,937.36,10575
2020-07-24,Canada,999.65,12336
2020-07-24,Argentina,856.29,3878
2020-07-24,Germany,896.63,8212
2020-07-24,Romania,856.34,7142
2020-07-25,Australia,896.97,7807
2020-07-25,United States,973.08,6831
2020-07-25,Canada,1023.51,7637
2020-07-25,Germany,952.84,3774
2020-07-25,Romania,866.72,3933
2020-07-25,Argentina,850.98,7061
2020-07-26,Germany,929.12,8286
2020-07-26,Argentina,855.42,6610
2020-07-26,Romania,868.89,2925
2020-07-26,Australia,897.51,12618
2020-07-26,United States,929.6,11651
2020-07-26,Canada,1011.06,9067
2020-07-27,Romania,890.84,6377
2020-07-27,Germany,919.79,6797
2020-07-27,Argentina,821.18,2955
2020-07-27,Australia,893.88,13509
2020-07-27,United States,954.5,10018
2020-07-27,Canada,1029.06,11508
2020-07-28,Germany,919.97,5809
2020-07-28,Argentina,806.18,5460
2020-07-28,Romania,868.75,7064
2020-07-28,Australia,896.0,6177
2020-07-28,Canada,997.41,12928
2020-07-28,United States,960.63,8993
2020-07-29,Romania,886.52,6247
2020-07-29,Argentina,818.43,7160
2020-07-29,Germany,900.39,3018
2020-07-29,Australia,870.71,9000
2020-07-29,United States,954.77,4472
2020-07-29,Canada,1011.25,5688
2020-07-30,United States,970.44,6224
2020-07-30,Australia,878.66,14031
2020-07-30,Canada,982.74,14748
2020-07-30,Argentina,811.69,5440
2020-07-30,Germany,918.63,5359
2020-07-30,Romania,887.71,4884
2020-07-31,Romania,840.18,4365
2020-07-31,Canada,970.85,8966
2020-07-31,Argentina,831.42,2673
2020-07-31,Australia,915.5,8278
2020-07-31,Germany,925.6,7776
2020-07-31,United States,928.57,5979
2020-08-01,Romania,865.78,4217
2020-08-01,Germany,889.44,4396
2020-08-01,Argentina,782.69,2790
2020-08-01,Canada,966.52,8906
2020-08-01,Australia,819.91,10246
2020-08-01,United States,932.47,4398
2020-08-02,United States,952.01,6278
2020-08-02,Australia,847.39,11526
2020-08-02,Canada,935.2,12833
2020-08-02,Argentina,793.71,5619
2020-08-02,Germany,899.41,7917
2020-08-02,Romania,849.4,3701
2020-08-03,United States,933.95,5743
2020-08-03,Australia,843.2,10878
2020-08-03,Canada,961.95,6277
2020-08-03,Argentina,799.76,5824
2020-08-03,Romania,842.28,5593
2020-08-03,Germany,871.98,6094
2020-08-04,Germany,880.16,5990
2020-08-04,Argentina,810.38,4829
2020-08-04,Romania,832.43,4183
2020-08-04,Australia,849.3,7454
2020-08-04,United States,904.41,9180
2020-08-04,Canada,947.58,5013
2020-08-05,United States,947.88,4664
2020-08-05,Australia,840.1,10774
2020-08-05,Canada,956.23,9418
2020-08-05,Argentina,773.26,7113
2020-08-05,Germany,879.22,6434
2020-08-05,Romania,857.98,3269
2020-08-06,Canada,964.65,13549
2020-08-06,United States,923.56,11597
2020-08-06,Australia,874.65,13948
2020-08-06,Argentina,800.39,3447
2020-08-06,Romania,884.53,4643
2020-08-06,Germany,910.01,5871
2020-08-07,United States,896.49,8777
2020-08-07,Australia,836.94,17810
2020-08-07,Canada,994.98,11542
2020-08-07,Argentina,807.38,5078
2020-08-07,Germany,888.93,4639
2020-08-07,Romania,865.71,4419
2020-08-08,Canada,957.1,5112
2020-08-08,United States,916.38,8806
2020-08-08,Australia,871.85,6629
2020-08-08,Germany,924.33,5023
2020-08-08,Argentina,789.26,6441
2020-08-08,Romania,838.04,5738
2020-08-09,Australia,829.41,16449
2020-08-09,United States,874.88,5553
2020-08-09,Canada,959.81,8373
2020-08-09,Romania,828.56,3286
2020-08-09,Germany,873.69,8440
2020-08-09,Argentina,757.51,7477
2020-08-10,United States,928.37,5785
2020-08-10,Australia,869.79,9023
2020-08-10,Canada,951.04,13082
2020-08-10,Argentina,813.06,3124
2020-08-10,Germany,891.06,8275
2020-08-10,Romania,813.14,3920
2020-08-11,Romania,856.49,5544
2020-08-11,Argentina,812.89,3701
2020-08-11,Australia,846.81,10664
2020-08-11,Canada,969.47,13379
2020-08-11,United States,918.5,8903
2020-08-11,Germany,902.14,6033
2020-08-12,Argentina,790.54,3187
2020-08-12,Germany,937.19,8781
2020-08-12,Romania,821.13,5886
2020-08-12,Canada,969.76,13838
2020-08-12,United States,920.17,5966
2020-08-12,Australia,865.63,8945
2020-08-13,United States,902.89,8963
2020-08-13,Australia,862.9,17107
2020-08-13,Canada,986.01,7775
2020-08-13,Argentina,758.44,6154
2020-08-13,Germany,863.15,6020
2020-08-13,Romania,845.88,4258
2020-08-14,Romania,863.24,5943
2020-08-14,Germany,889.23,5191
2020-08-14,Argentina,763.7,2950
2020-08-14,United States,935.21,9105
2020-08-14,Australia,822.49,7685
2020-08-14,Canada,951.3,5664
2020-08-15,Germany,882.55,6454
2020-08-15,Argentina,792.78,2939
2020-08-15,Romania,851.94,4292
2020-08-15,Australia,872.44,14480
2020-08-15,Canada,988.79,14657
2020-08-15,United States,942.9,7751
2020-08-16,Germany,905.72,6028
2020-08-16,Romania,856.23,4912
2020-08-16,Argentina,761.45,5544
2020-08-16,Canada,995.33,11738
2020-08-16,Australia,862.69,7835
