date,flour_type,required_bulk_tons
2020-06-19,Brown,21.92
2020-06-19,Patent,44.53
2020-06-19,Superior,96.64
2020-06-19,Superior Brown,10.56
2020-06-20,Bakery,80.01
2020-06-20,Brown,25.939999999999998
2020-06-20,Patent,40.81
2020-06-20,Superior,100.31
2020-06-20,Superior Brown,8.7
2020-06-21,Bakery,80.45
2020-06-21,Brown,27.049999999999997
2020-06-21,Patent,49.09
2020-06-21,Superior,108.06
2020-06-21,Superior Brown,9.46
2020-06-22,Bakery,89.86
2020-06-22,Brown,28.869999999999997
2020-06-22,Patent,52.03
2020-06-22,Superior,111.91
2020-06-22,Superior Brown,12.24
2020-06-23,Bakery,77.72
2020-06-23,Brown,31.55
2020-06-23,Patent,46.1
2020-06-23,Superior,113.83
2020-06-23,Superior Brown,10.41
2020-06-24,Bakery,82.87
2020-06-24,Brown,26.22
2020-06-24,Patent,47.78
2020-06-24,Superior,113.76
2020-06-24,Superior Brown,9.4
2020-06-25,Bakery,83.6
2020-06-25,Brown,27.68
2020-06-25,Patent,44.82
2020-06-25,Superior,102.61
2020-06-25,Superior Brown,10.22
2020-06-26,Bakery,83.52000000000001
2020-06-26,Brown,25.0
2020-06-26,Patent,41.84
2020-06-26,Superior,96.3
2020-06-26,Superior Brown,9.67
2020-06-27,Bakery,75.31
2020-06-27,Brown,23.95
2020-06-27,Patent,42.57
2020-06-27,Superior,98.21000000000001
2020-06-27,Superior Brown,9.42
2020-06-28,Bakery,79.22999999999999
2020-06-28,Brown,27.09
2020-06-28,Patent,48.32
2020-06-28,Superior,95.47
2020-06-28,Superior Brown,10.68
2020-06-29,Bakery,80.09
2020-06-29,Brown,30.14
2020-06-29,Patent,47.17
2020-06-29,Superior,103.53999999999999
2020-06-29,Superior Brown,9.61
2020-06-30,Bakery,80.75
2020-06-30,Brown,26.9
2020-06-30,Patent,45.03
2020-06-30,Superior,103.92
2020-06-30,Superior Brown,11.15
2020-07-01,Bakery,154.52
2020-07-01,Brown,45.69
2020-07-01,Patent,86.16
2020-07-01,Superior,194.04
2020-07-01,Superior Brown,18.29
2020-07-02,Bakery,136.23000000000002
2020-07-02,Brown,49.980000000000004
2020-07-02,Patent,79.07
2020-07-02,Superior,181.87
2020-07-02,Superior Brown,17.06
2020-07-03,Bakery,134.38
2020-07-03,Brown,45.84
2020-07-03,Patent,73.78
2020-07-03,Superior,165.47
2020-07-03,Superior Brown,17.55
2020-07-04,Bakery,137.09
2020-07-04,Brown,48.64
2020-07-04,Patent,78.99000000000001
2020-07-04,Superior,155.37
2020-07-04,Superior Brown,15.11
2020-07-05,Bakery,142.88
2020-07-05,Brown,47.17
2020-07-05,Patent,82.86
2020-07-05,Superior,179.03
2020-07-05,Superior Brown,17.91
2020-07-06,Bakery,151.57999999999998
2020-07-06,Brown,49.71
2020-07-06,Patent,83.56
2020-07-06,Superior,188.7
2020-07-06,Superior Brown,17.77
2020-07-07,Bakery,136.55
2020-07-07,Brown,52.14
2020-07-07,Patent,82.81
2020-07-07,Superior,178.35999999999999
2020-07-07,Superior Brown,17.29
2020-07-08,Bakery,147.55
2020-07-08,Brown,50.9
2020-07-08,Patent,85.03999999999999
2020-07-08,Superior,190.61
2020-07-08,Superior Brown,18.08
2020-07-09,Bakery,150.72
2020-07-09,Brown,46.599999999999994
2020-07-09,Patent,76.69
2020-07-09,Superior,182.54000000000002
2020-07-09,Superior Brown,16.34
2020-07-10,Bakery,124.21000000000001
2020-07-10,Brown,35.69
2020-07-10,Patent,73.14
2020-07-10,Superior,163.82
2020-07-10,Superior Brown,16.84
2020-07-11,Bakery,122.18
2020-07-11,Brown,34.61
2020-07-11,Patent,73.53999999999999
2020-07-11,Superior,164.87
2020-07-11,Superior Brown,14.47
2020-07-12,Bakery,137.49
2020-07-12,Brown,44.09
2020-07-12,Patent,78.94
2020-07-12,Superior,171.47
2020-07-12,Superior Brown,17.37
2020-07-13,Bakery,149.82
2020-07-13,Brown,53.55
2020-07-13,Patent,85.75999999999999
2020-07-13,Superior,187.41
2020-07-13,Superior Brown,17.55
2020-07-14,Bakery,147.57999999999998
2020-07-14,Brown,44.29
2020-07-14,Patent,80.1
2020-07-14,Superior,199.55
2020-07-14,Superior Brown,17.72
2020-07-15,Bakery,135.07999999999998
2020-07-15,Brown,42.37
2020-07-15,Patent,86.86
2020-07-15,Superior,189.44
2020-07-15,Superior Brown,17.76
2020-07-16,Bakery,127.50999999999999
2020-07-16,Brown,52.24
2020-07-16,Patent,84.82
2020-07-16,Superior,178.26
2020-07-16,Superior Brown,15.7
2020-07-17,Bakery,131.53
2020-07-17,Brown,44.33
2020-07-17,Patent,76.8
2020-07-17,Superior,154.26000000000002
2020-07-17,Superior Brown,16.28
2020-07-18,Bakery,130.69
2020-07-18,Brown,38.510000000000005
2020-07-18,Patent,63.47
2020-07-18,Superior,164.64
2020-07-18,Superior Brown,15.21
2020-07-19,Bakery,135.7
2020-07-19,Brown,47.99
2020-07-19,Patent,82.17
2020-07-19,Superior,180.0
2020-07-19,Superior Brown,16.95
2020-07-20,Bakery,135.41
2020-07-20,Brown,44.29
2020-07-20,Patent,85.82
2020-07-20,Superior,181.34
2020-07-20,Superior Brown,17.91
2020-07-21,Bakery,143.42000000000002
2020-07-21,Brown,43.89
2020-07-21,Patent,91.28
2020-07-21,Superior,180.70000000000002
2020-07-21,Superior Brown,16.67
2020-07-22,Bakery,140.88
2020-07-22,Brown,47.34
2020-07-22,Patent,82.69999999999999
2020-07-22,Superior,178.11
2020-07-22,Superior Brown,18.25
2020-07-23,Bakery,137.2
2020-07-23,Brown,46.89
2020-07-23,Patent,77.67
2020-07-23,Superior,185.05
2020-07-23,Superior Brown,16.48
2020-07-24,Bakery,128.9
2020-07-24,Brown,42.64
2020-07-24,Patent,70.53
2020-07-24,Superior,163.72
2020-07-24,Superior Brown,13.77
2020-07-25,Bakery,122.45
2020-07-25,Brown,42.14
2020-07-25,Patent,77.33
2020-07-25,Superior,155.53
2020-07-25,Superior Brown,14.99
2020-07-26,Bakery,137.15
2020-07-26,Brown,43.33
2020-07-26,Patent,81.27
2020-07-26,Superior,174.52
2020-07-26,Superior Brown,17.35
2020-07-27,Bakery,144.6
2020-07-27,Brown,49.23
2020-07-27,Patent,86.69
2020-07-27,Superior,192.10999999999999
2020-07-27,Superior Brown,16.37
2020-07-28,Bakery,131.59
2020-07-28,Brown,47.480000000000004
2020-07-28,Patent,70.83
2020-07-28,Superior,175.44
2020-07-28,Superior Brown,14.27
2020-07-29,Bakery,143.06
2020-07-29,Brown,51.31
2020-07-29,Patent,76.09
2020-07-29,Superior,188.09
2020-07-29,Superior Brown,17.32
2020-07-30,Bakery,121.07
2020-07-30,Brown,47.36
2020-07-30,Patent,72.72
2020-07-30,Superior,168.63
2020-07-30,Superior Brown,17.84
2020-07-31,Bakery,118.46000000000001
2020-07-31,Brown,35.59
2020-07-31,Patent,74.33
2020-07-31,Superior,150.95999999999998
2020-07-31,Superior Brown,14.04
2020-08-01,Bakery,73.48
2020-08-01,Brown,21.630000000000003
2020-08-01,Patent,37.83
2020-08-01,Superior,83.78
2020-08-01,Superior Brown,6.92
2020-08-02,Bakery,77.0
2020-08-02,Brown,25.92
2020-08-02,Patent,48.3
2020-08-02,Superior,92.48
2020-08-02,Superior Brown,8.9
2020-08-03,Bakery,81.04
2020-08-03,Brown,27.29
2020-08-03,Patent,45.95
2020-08-03,Superior,95.53
2020-08-03,Superior Brown,8.62
2020-08-04,Bakery,80.18
2020-08-04,Brown,27.11
2020-08-04,Patent,42.11
2020-08-04,Superior,94.45
2020-08-04,Superior Brown,9.64
2020-08-05,Bakery,76.06
2020-08-05,Brown,27.119999999999997
2020-08-05,Patent,43.57
2020-08-05,Superior,94.02
2020-08-05,Superior Brown,8.33
2020-08-06,Bakery,69.85
2020-08-06,Brown,24.28
2020-08-06,Patent,44.68
2020-08-06,Superior,97.55
2020-08-06,Superior Brown,8.9
2020-08-07,Bakery,66.98
2020-08-07,Brown,21.46
2020-08-07,Patent,39.86
2020-08-07,Superior,88.05
2020-08-07,Superior Brown,7.83
2020-08-08,Bakery,63.03
2020-08-08,Brown,23.3
2020-08-08,Patent,37.58
2020-08-08,Superior,80.14
2020-08-08,Superior Brown,8.34
2020-08-09,Bakery,74.9
2020-08-09,Brown,23.689999999999998
2020-08-09,Patent,41.19
2020-08-09,Superior,93.94
2020-08-09,Superior Brown,9.08
2020-08-10,Bakery,76.29
2020-08-10,Brown,26.48
2020-08-10,Patent,42.58
2020-08-10,Superior,100.21000000000001
2020-08-10,Superior Brown,8.83
2020-08-11,Bakery,73.9
2020-08-11,Brown,25.55
2020-08-11,Patent,39.269999999999996
2020-08-11,Superior,93.24
2020-08-11,Superior Brown,9.94
2020-08-12,Bakery,77.77
2020-08-12,Brown,24.71
2020-08-12,Patent,39.12
2020-08-12,Superior,98.34
2020-08-12,Superior Brown,9.35
2020-08-13,Bakery,73.9
2020-08-13,Brown,23.93
2020-08-13,Patent,44.28
2020-08-13,Superior,89.69
2020-08-13,Superior Brown,10.63
2020-08-14,Bakery,66.55
2020-08-14,Brown,19.72
2020-08-14,Patent,38.209999999999994
2020-08-14,Superior,83.95
2020-08-14,Superior Brown,8.12
2020-08-15,Bakery,65.58
2020-08-15,Brown,23.34
2020-08-15,Patent,40.69
2020-08-15,Superior,83.61
2020-08-15,Superior Brown,8.43
2020-08-16,Bakery,72.06
2020-08-16,Brown,25.740000000000002
2020-08-16,Patent,42.629999999999995
2020-08-16,Superior,97.7
2020-08-16,Superior Brown,8.47
2020-08-17,Bakery,72.17
2020-08-17,Brown,26.27
2020-08-17,Patent,42.400000000000006
2020-08-17,Superior,90.87
2020-08-17,Superior Brown,9.31
2020-08-18,Bakery,72.04
2020-08-18,Brown,24.42
2020-08-18,Patent,41.34
2020-08-18,Superior,89.38
2020-08-18,Superior Brown,8.71
2020-08-19,Bakery,75.44
2020-08-19,Brown,23.39
2020-08-19,Patent,43.42
2020-08-19,Superior,97.03
2020-08-19,Superior Brown,9.81
2020-08-20,Bakery,72.50999999999999
2020-08-20,Brown,22.66
2020-08-20,Patent,40.64
2020-08-20,Superior,92.41
2020-08-20,Superior Brown,8.35
2020-08-21,Bakery,62.64
2020-08-21,Brown,21.869999999999997
2020-08-21,Patent,37.47
2020-08-21,Superior,82.74000000000001
2020-08-21,Superior Brown,6.77
2020-08-22,Bakery,66.46
2020-08-22,Brown,20.9
2020-08-22,Patent,35.21
2020-08-22,Superior,87.19
2020-08-22,Superior Brown,8.61
2020-08-23,Bakery,72.81
2020-08-23,Brown,24.42
2020-08-23,Patent,36.89
2020-08-23,Superior,87.76
2020-08-23,Superior Brown,8.53
2020-08-24,Bakery,72.62
2020-08-24,Brown,24.15
2020-08-24,Patent,39.36
2020-08-24,Superior,84.33
2020-08-24,Superior Brown,8.7
2020-08-25,Bakery,69.87
2020-08-25,Brown,24.0
2020-08-25,Patent,44.8
2020-08-25,Superior,90.11
2020-08-25,Superior Brown,8.96
2020-08-26,Bakery,69.66
2020-08-26,Brown,21.770000000000003
2020-08-26,Patent,45.58
2020-08-26,Superior,91.24
2020-08-26,Superior Brown,7.91
2020-08-27,Bakery,68.8
2020-08-27,Brown,24.240000000000002
2020-08-27,Patent,41.33
2020-08-27,Superior,89.06
2020-08-27,Superior Brown,9.3
2020-08-28,Bakery,60.34
2020-08-28,Brown,20.67
2020-08-28,Patent,34.33
2020-08-28,Superior,82.29
2020-08-28,Superior Brown,7.32
2020-08-29,Bakery,64.54
2020-08-29,Brown,20.18
2020-08-29,Patent,40.129999999999995
2020-08-29,Superior,77.84
2020-08-29,Superior Brown,9.74
2020-08-30,Bakery,73.75
2020-08-30,Brown,25.439999999999998
2020-08-30,Patent,43.14
2020-08-30,Superior,89.02
2020-08-30,Superior Brown,9.35
2020-08-31,Bakery,70.51
2020-08-31,Brown,23.35
2020-08-31,Patent,35.29
2020-08-31,Superior,90.02
2020-08-31,Superior Brown,9.11
2020-09-01,Bakery,71.19
2020-09-01,Brown,25.75
2020-09-01,Patent,42.39
2020-09-01,Superior,93.25
2020-09-01,Superior Brown,7.85
2020-09-02,Bakery,70.09
2020-09-02,Brown,24.18
2020-09-02,Patent,40.44
2020-09-02,Superior,86.57
2020-09-02,Superior Brown,9.32
2020-09-03,Bakery,69.68
2020-09-03,Brown,22.64
2020-09-03,Patent,38.87
2020-09-03,Superior,95.6
2020-09-03,Superior Brown,8.64
2020-09-04,Bakery,61.13
2020-09-04,Brown,22.25
2020-09-04,Patent,39.45
2020-09-04,Superior,81.76
2020-09-04,Superior Brown,7.76
2020-09-05,Bakery,66.74
2020-09-05,Brown,20.200000000000003
2020-09-05,Patent,39.22
2020-09-05,Superior,82.82000000000001
2020-09-05,Superior Brown,8.28
2020-09-06,Bakery,71.8
2020-09-06,Brown,25.310000000000002
2020-09-06,Patent,34.79
2020-09-06,Superior,88.56
2020-09-06,Superior Brown,8.77
2020-09-07,Bakery,76.46000000000001
2020-09-07,Brown,25.200000000000003
2020-09-07,Patent,37.83
2020-09-07,Superior,83.42
2020-09-07,Superior Brown,8.29
2020-09-08,Bakery,70.67
2020-09-08,Brown,21.78
2020-09-08,Patent,37.269999999999996
2020-09-08,Superior,99.08
2020-09-08,Superior Brown,8.71
2020-09-09,Bakery,71.02
2020-09-09,Brown,24.4
2020-09-09,Patent,40.03
2020-09-09,Superior,89.51
2020-09-09,Superior Brown,7.81
2020-09-10,Bakery,66.47
2020-09-10,Brown,22.740000000000002
2020-09-10,Patent,40.480000000000004
2020-09-10,Superior,89.13
2020-09-10,Superior Brown,9.81
2020-09-11,Bakery,61.46
2020-09-11,Brown,22.33
2020-09-11,Patent,36.39
2020-09-11,Superior,79.63
2020-09-11,Superior Brown,7.91
2020-09-12,Bakery,60.18
2020-09-12,Brown,20.68
2020-09-12,Patent,40.5
2020-09-12,Superior,76.98
2020-09-12,Superior Brown,7.88
2020-09-13,Bakery,70.41
2020-09-13,Brown,24.479999999999997
2020-09-13,Patent,41.9
2020-09-13,Superior,88.36
2020-09-13,Superior Brown,8.56
2020-09-14,Bakery,71.89
2020-09-14,Brown,28.330000000000002
2020-09-14,Patent,42.45
2020-09-14,Superior,90.4
2020-09-14,Superior Brown,8.95
2020-09-15,Bakery,70.84
2020-09-15,Brown,21.490000000000002
2020-09-15,Patent,39.19
2020-09-15,Superior,95.94
2020-09-15,Superior Brown,8.88
2020-09-16,Bakery,66.59
2020-09-16,Brown,24.52
2020-09-16,Patent,37.989999999999995
2020-09-16,Superior,92.79
2020-09-16,Superior Brown,8.07
2020-09-17,Bakery,69.28
2020-09-17,Brown,25.119999999999997
2020-09-17,Patent,40.629999999999995
2020-09-17,Superior,83.76
2020-09-17,Superior Brown,8.01
2020-09-18,Bakery,63.19
2020-09-18,Brown,20.75
2020-09-18,Patent,33.32
2020-09-18,Superior,77.98
2020-09-18,Superior Brown,8.95
2020-09-19,Bakery,60.44
2020-09-19,Brown,23.02
2020-09-19,Patent,37.56
2020-09-19,Superior,82.06
2020-09-19,Superior Brown,7.08
2020-09-20,Bakery,72.11
2020-09-20,Brown,22.77
2020-09-20,Patent,45.64
2020-09-20,Superior,88.37
2020-09-20,Superior Brown,8.41
2020-09-21,Bakery,70.68
2020-09-21,Brown,24.64
2020-09-21,Patent,39.61
2020-09-21,Superior,89.97999999999999
2020-09-21,Superior Brown,9.31
2020-09-22,Bakery,74.66
2020-09-22,Brown,25.17
2020-09-22,Patent,42.120000000000005
2020-09-22,Superior,92.24
2020-09-22,Superior Brown,8.88
2020-09-23,Bakery,70.07
2020-09-23,Brown,23.83
2020-09-23,Patent,42.7
2020-09-23,Superior,85.3
2020-09-23,Superior Brown,9.37
2020-09-24,Bakery,72.8
2020-09-24,Brown,23.9
2020-09-24,Patent,39.07
2020-09-24,Superior,93.34
2020-09-24,Superior Brown,8.7
2020-09-25,Bakery,65.27
2020-09-25,Brown,22.29
2020-09-25,Patent,36.47
2020-09-25,Superior,86.5
2020-09-25,Superior Brown,8.61
2020-09-26,Bakery,62.379999999999995
2020-09-26,Brown,20.59
2020-09-26,Patent,35.89
2020-09-26,Superior,83.28
2020-09-26,Superior Brown,8.21
2020-09-27,Bakery,69.8
2020-09-27,Brown,23.810000000000002
2020-09-27,Patent,41.48
2020-09-27,Superior,87.35
2020-09-27,Superior Brown,7.58
2020-09-28,Bakery,69.28999999999999
2020-09-28,Brown,22.36
2020-09-28,Patent,40.69
2020-09-28,Superior,85.36
2020-09-28,Superior Brown,7.93
2020-09-29,Bakery,68.45
2020-09-29,Brown,26.009999999999998
2020-09-29,Patent,39.480000000000004
2020-09-29,Superior,89.35
2020-09-29,Superior Brown,8.68
2020-09-30,Bakery,67.22
2020-09-30,Brown,25.810000000000002
2020-09-30,Patent,43.8
2020-09-30,Superior,84.25
2020-09-30,Superior Brown,9.55
2020-10-01,Bakery,72.06
2020-10-01,Brown,22.86
2020-10-01,Patent,39.53
2020-10-01,Superior,90.42
2020-10-01,Superior Brown,9.32
2020-10-02,Bakery,62.58
2020-10-02,Brown,22.13
2020-10-02,Patent,35.410000000000004
2020-10-02,Superior,89.49000000000001
2020-10-02,Superior Brown,6.85
2020-10-03,Bakery,63.260000000000005
2020-10-03,Brown,22.05
2020-10-03,Patent,39.29
2020-10-03,Superior,77.85
2020-10-03,Superior Brown,8.66
2020-10-04,Bakery,67.57000000000001
2020-10-04,Brown,25.619999999999997
2020-10-04,Patent,37.99
2020-10-04,Superior,91.38
2020-10-04,Superior Brown,8.63
2020-10-05,Bakery,72.47
2020-10-05,Brown,23.490000000000002
2020-10-05,Patent,39.230000000000004
2020-10-05,Superior,87.6
2020-10-05,Superior Brown,7.39
2020-10-06,Bakery,68.18
2020-10-06,Brown,24.02
2020-10-06,Patent,45.099999999999994
2020-10-06,Superior,86.47
2020-10-06,Superior Brown,8.33
2020-10-07,Bakery,68.75
2020-10-07,Brown,25.47
2020-10-07,Patent,36.79
2020-10-07,Superior,95.21000000000001
2020-10-07,Superior Brown,8.65
2020-10-08,Bakery,70.07
2020-10-08,Brown,24.67
2020-10-08,Patent,38.269999999999996
2020-10-08,Superior,94.38
2020-10-08,Superior Brown,8.36
2020-10-09,Bakery,61.84
2020-10-09,Brown,20.17
2020-10-09,Patent,37.05
2020-10-09,Superior,80.63
2020-10-09,Superior Brown,7.77
2020-10-10,Bakery,62.65
2020-10-10,Brown,19.79
2020-10-10,Patent,35.32
2020-10-10,Superior,78.0
2020-10-10,Superior Brown,7.79
2020-10-11,Bakery,67.24
2020-10-11,Brown,23.65
2020-10-11,Patent,42.599999999999994
2020-10-11,Superior,88.56
2020-10-11,Superior Brown,8.98
2020-10-12,Bakery,67.98
2020-10-12,Brown,24.7
2020-10-12,Patent,39.849999999999994
2020-10-12,Superior,96.5
2020-10-12,Superior Brown,8.11
2020-10-13,Bakery,68.73
2020-10-13,Brown,24.34
2020-10-13,Patent,37.51
2020-10-13,Superior,91.34
2020-10-13,Superior Brown,9.56
2020-10-14,Bakery,68.64
2020-10-14,Brown,22.16
2020-10-14,Patent,42.269999999999996
2020-10-14,Superior,94.78
2020-10-14,Superior Brown,7.85
2020-10-15,Bakery,64.85
2020-10-15,Brown,25.52
2020-10-15,Patent,40.49
2020-10-15,Superior,89.17
2020-10-15,Superior Brown,8.51
2020-10-16,Bakery,65.38
2020-10-16,Brown,21.060000000000002
2020-10-16,Patent,33.05
2020-10-16,Superior,78.34
2020-10-16,Superior Brown,7.8
2020-10-17,Bakery,65.28999999999999
2020-10-17,Brown,20.25
2020-10-17,Patent,34.76
2020-10-17,Superior,81.74
2020-10-17,Superior Brown,8.13
2020-10-18,Bakery,69.77
2020-10-18,Brown,22.91
2020-10-18,Patent,44.59
2020-10-18,Superior,88.15
2020-10-18,Superior Brown,9.15
2020-10-19,Bakery,71.2
2020-10-19,Brown,23.04
2020-10-19,Patent,44.4
2020-10-19,Superior,92.37
2020-10-19,Superior Brown,8.04
2020-10-20,Bakery,69.88
2020-10-20,Brown,24.009999999999998
2020-10-20,Patent,41.5
2020-10-20,Superior,92.95
2020-10-20,Superior Brown,7.19
2020-10-21,Bakery,65.39
2020-10-21,Brown,20.72
2020-10-21,Patent,44.06
2020-10-21,Superior,89.86
2020-10-21,Superior Brown,9.46
2020-10-22,Bakery,75.63
2020-10-22,Brown,23.439999999999998
2020-10-22,Patent,35.6
2020-10-22,Superior,92.87
2020-10-22,Superior Brown,9.3
2020-10-23,Bakery,62.269999999999996
2020-10-23,Brown,21.12
2020-10-23,Patent,38.910000000000004
2020-10-23,Superior,82.69
2020-10-23,Superior Brown,7.58
2020-10-24,Bakery,69.1
2020-10-24,Brown,21.020000000000003
2020-10-24,Patent,37.45
2020-10-24,Superior,73.63
2020-10-24,Superior Brown,7.94
2020-10-25,Bakery,75.09
2020-10-25,Brown,22.28
2020-10-25,Patent,36.15
2020-10-25,Superior,93.86
2020-10-25,Superior Brown,9.32
2020-10-26,Bakery,75.77
2020-10-26,Brown,22.9
2020-10-26,Patent,42.129999999999995
2020-10-26,Superior,90.51
2020-10-26,Superior Brown,8.06
2020-10-27,Bakery,72.53
2020-10-27,Brown,24.75
2020-10-27,Patent,43.400000000000006
2020-10-27,Superior,94.8
2020-10-27,Superior Brown,9.13
2020-10-28,Bakery,74.10000000000001
2020-10-28,Brown,23.48
2020-10-28,Patent,41.67
2020-10-28,Superior,90.45
2020-10-28,Superior Brown,10.14
2020-10-29,Bakery,70.65
2020-10-29,Brown,24.45
2020-10-29,Patent,41.77
2020-10-29,Superior,86.77
2020-10-29,Superior Brown,8.59
2020-10-30,Bakery,57.989999999999995
2020-10-30,Brown,20.14
2020-10-30,Patent,35.43
2020-10-30,Superior,79.28
2020-10-30,Superior Brown,7.28
2020-10-31,Bakery,64.34
2020-10-31,Brown,21.15
2020-10-31,Patent,34.349999999999994
2020-10-31,Superior,83.03
2020-10-31,Superior Brown,8.0
2020-11-01,Bakery,68.28
2020-11-01,Brown,23.159999999999997
2020-11-01,Patent,40.879999999999995
2020-11-01,Superior,96.67
2020-11-01,Superior Brown,10.23
2020-11-02,Bakery,72.96000000000001
2020-11-02,Brown,27.41
2020-11-02,Patent,43.239999999999995
2020-11-02,Superior,97.53
2020-11-02,Superior Brown,8.7
2020-11-03,Bakery,72.8
2020-11-03,Brown,26.54
2020-11-03,Patent,40.64
2020-11-03,Superior,90.44
2020-11-03,Superior Brown,9.2
2020-11-04,Bakery,70.09
2020-11-04,Brown,24.3
2020-11-04,Patent,39.08
2020-11-04,Superior,86.39
2020-11-04,Superior Brown,7.08
2020-11-05,Bakery,74.8
2020-11-05,Brown,22.59
2020-11-05,Patent,41.02
2020-11-05,Superior,94.72
2020-11-05,Superior Brown,8.89
2020-11-06,Bakery,65.93
2020-11-06,Brown,21.490000000000002
2020-11-06,Patent,37.08
2020-11-06,Superior,85.38
2020-11-06,Superior Brown,7.26
2020-11-07,Bakery,65.81
2020-11-07,Brown,20.9
2020-11-07,Patent,36.43
2020-11-07,Superior,83.1
2020-11-07,Superior Brown,9.07
2020-11-08,Bakery,72.36
2020-11-08,Brown,23.189999999999998
2020-11-08,Patent,40.53
2020-11-08,Superior,97.01
2020-11-08,Superior Brown,9.3
2020-11-09,Bakery,75.36
2020-11-09,Brown,22.66
2020-11-09,Patent,40.3
2020-11-09,Superior,89.49
2020-11-09,Superior Brown,9.49
2020-11-10,Bakery,72.83
2020-11-10,Brown,25.73
2020-11-10,Patent,46.379999999999995
2020-11-10,Superior,88.97
2020-11-10,Superior Brown,8.34
2020-11-11,Bakery,70.68
2020-11-11,Brown,23.86
2020-11-11,Patent,45.11
2020-11-11,Superior,88.9
2020-11-11,Superior Brown,9.84
2020-11-12,Bakery,75.28999999999999
2020-11-12,Brown,24.79
2020-11-12,Patent,42.41
2020-11-12,Superior,91.81
2020-11-12,Superior Brown,8.17
2020-11-13,Bakery,68.01
2020-11-13,Brown,21.009999999999998
2020-11-13,Patent,39.21
2020-11-13,Superior,83.95
2020-11-13,Superior Brown,8.79
2020-11-14,Bakery,64.61
2020-11-14,Brown,20.29
2020-11-14,Patent,38.71
2020-11-14,Superior,84.28999999999999
2020-11-14,Superior Brown,8.38
2020-11-15,Bakery,72.46
2020-11-15,Brown,25.189999999999998
2020-11-15,Patent,41.269999999999996
2020-11-15,Superior,85.27
2020-11-15,Superior Brown,8.37
2020-11-16,Bakery,76.53999999999999
2020-11-16,Brown,26.259999999999998
2020-11-16,Patent,39.89
2020-11-16,Superior,95.58
2020-11-16,Superior Brown,10.64
2020-11-17,Bakery,76.53999999999999
2020-11-17,Brown,23.4
2020-11-17,Patent,47.010000000000005
2020-11-17,Superior,91.73
2020-11-17,Superior Brown,8.08
2020-11-18,Bakery,79.44
2020-11-18,Brown,25.92
2020-11-18,Patent,46.2
2020-11-18,Superior,99.69
2020-11-18,Superior Brown,10.0
2020-11-19,Bakery,74.26
2020-11-19,Brown,25.64
2020-11-19,Patent,41.75
2020-11-19,Superior,104.34
2020-11-19,Superior Brown,9.88
2020-11-20,Bakery,68.33
2020-11-20,Brown,23.4
2020-11-20,Patent,41.07
2020-11-20,Superior,85.79
2020-11-20,Superior Brown,9.3
2020-11-21,Bakery,70.37
2020-11-21,Brown,22.55
2020-11-21,Patent,41.730000000000004
