date,mill_id,recipe_id,start_hour,end_hour,duration_hours,changeover_hours,tons_produced,recipe_cost_index
2020-02-17,M2,R2,0.0,11.53,11.53,0.0,126.11,1.1
2020-02-17,M2,R1,12.03,19.51,7.48,0.5,73.19,1.05
2020-02-17,M3,R2,0.0,9.6,9.6,0.0,126.11,1.1
2020-02-17,M3,R1,10.1,17.82,7.71,0.5,73.19,1.05
2020-02-18,M1,R2,0.0,9.79,9.79,0.0,128.09,1.1
2020-02-18,M1,R1,10.29,16.81,6.51,0.5,66.7,1.05
2020-02-18,M1,R4,17.31,20.0,2.69,0.5,30.23,1.02
2020-02-18,M2,R2,0.0,11.71,11.71,0.0,128.09,1.1
2020-02-18,M2,R1,12.21,19.03,6.82,0.5,66.7,1.05
2020-02-18,M2,R4,19.53,20.0,0.47,0.5,5.3,1.02
2020-02-18,M3,R2,0.0,9.76,9.76,0.0,128.09,1.1
2020-02-18,M3,R1,10.26,17.28,7.03,0.5,66.7,1.05
2020-02-18,M3,R4,17.78,18.0,0.22,0.5,2.24,1.02
2020-02-19,M1,R2,0.0,10.08,10.08,0.0,131.81,1.1
2020-02-19,M1,R1,10.58,17.48,6.9,0.5,70.64,1.05
2020-02-19,M1,R4,17.98,20.0,2.02,0.5,22.71,1.02
2020-02-19,M2,R2,0.0,12.05,12.05,0.0,131.81,1.1
2020-02-19,M2,R1,12.55,19.77,7.22,0.5,70.64,1.05
2020-02-19,M3,R2,0.0,10.04,10.04,0.0,131.81,1.1
2020-02-19,M3,R1,10.54,17.98,7.44,0.5,70.64,1.05
2020-02-20,M1,R2,0.0,9.68,9.68,0.0,126.67,1.1
2020-02-20,M1,R1,10.18,16.76,6.57,0.5,67.3,1.05
2020-02-20,M1,R4,17.26,20.0,2.74,0.5,30.79,1.02
2020-02-20,M2,R2,0.0,11.58,11.58,0.0,126.67,1.1
2020-02-20,M2,R1,12.08,18.96,6.88,0.5,67.3,1.05
2020-02-20,M2,R4,19.46,20.0,0.54,0.5,6.06,1.02
2020-02-20,M3,R2,0.0,9.65,9.65,0.0,126.67,1.1
2020-02-20,M3,R1,10.15,17.24,7.09,0.5,67.3,1.05
2020-02-20,M3,R4,17.74,18.0,0.26,0.5,2.71,1.02
2020-02-21,M1,R2,0.0,8.55,8.55,0.0,111.89,1.1
2020-02-21,M1,R1,9.05,14.0,4.95,0.5,50.65,1.05
2020-02-21,M2,R2,0.0,10.23,10.23,0.0,111.89,1.1
2020-02-21,M2,R1,10.73,14.0,3.27,0.5,32.01,1.05
2020-02-21,M3,R2,0.0,8.52,8.52,0.0,111.88,1.1
2020-02-21,M3,R1,9.02,12.6,3.58,0.5,33.96,1.05
2020-02-22,M1,R2,0.0,8.23,8.23,0.0,107.61,1.1
2020-02-22,M1,R1,8.73,14.0,5.27,0.5,54.0,1.05
2020-02-22,M2,R2,0.0,9.84,9.84,0.0,107.6,1.1
2020-02-22,M2,R1,10.34,14.0,3.66,0.5,35.83,1.05
2020-02-22,M3,R2,0.0,8.2,8.2,0.0,107.6,1.1
2020-02-22,M3,R1,8.7,12.6,3.9,0.5,37.06,1.05
2020-02-23,M1,R2,0.0,9.79,9.79,0.0,128.0,1.1
2020-02-23,M1,R1,10.29,17.13,6.85,0.5,70.13,1.05
2020-02-23,M1,R4,17.63,20.0,2.37,0.5,26.54,1.02
2020-02-23,M2,R2,0.0,11.7,11.7,0.0,128.0,1.1
2020-02-23,M2,R1,12.2,19.37,7.17,0.5,70.13,1.05
2020-02-23,M2,R4,19.87,20.0,0.13,0.5,1.44,1.02
2020-02-23,M3,R2,0.0,9.75,9.75,0.0,128.0,1.1
2020-02-23,M3,R1,10.25,17.64,7.39,0.5,70.13,1.05
2020-02-24,M1,R2,0.0,9.7,9.7,0.0,126.83,1.1
2020-02-24,M1,R1,10.2,16.88,6.68,0.5,68.42,1.05
2020-02-24,M1,R4,17.38,20.0,2.62,0.5,29.41,1.02
2020-02-24,M2,R2,0.0,11.59,11.59,0.0,126.84,1.1
2020-02-24,M2,R1,12.09,19.09,7.0,0.5,68.42,1.05
2020-02-24,M2,R4,19.59,20.0,0.41,0.5,4.6,1.02
2020-02-24,M3,R2,0.0,9.66,9.66,0.0,126.83,1.1
2020-02-24,M3,R1,10.16,17.37,7.21,0.5,68.42,1.05
2020-02-24,M3,R4,17.87,18.0,0.13,0.5,1.35,1.02
2020-02-25,M1,R2,0.0,9.64,9.64,0.0,126.06,1.1
2020-02-25,M1,R1,10.14,17.14,7.0,0.5,71.65,1.05
2020-02-25,M1,R4,17.64,20.0,2.36,0.5,26.53,1.02
2020-02-25,M2,R2,0.0,11.52,11.52,0.0,126.06,1.1
2020-02-25,M2,R1,12.02,19.35,7.33,0.5,71.65,1.05
2020-02-25,M2,R4,19.85,20.0,0.15,0.5,1.69,1.02
2020-02-25,M3,R2,0.0,9.6,9.6,0.0,126.06,1.1
2020-02-25,M3,R1,10.1,17.65,7.55,0.5,71.65,1.05
2020-02-26,M1,R2,0.0,9.7,9.7,0.0,126.84,1.1
2020-02-26,M1,R1,10.2,17.01,6.82,0.5,69.8,1.05
2020-02-26,M1,R4,17.51,20.0,2.49,0.5,27.89,1.02
2020-02-26,M2,R2,0.0,11.59,11.59,0.0,126.84,1.1
2020-02-26,M2,R1,12.09,19.23,7.14,0.5,69.8,1.05
2020-02-26,M2,R4,19.73,20.0,0.27,0.5,3.01,1.02
2020-02-26,M3,R2,0.0,9.66,9.66,0.0,126.84,1.1
2020-02-26,M3,R1,10.16,17.52,7.36,0.5,69.8,1.05
2020-02-27,M1,R2,0.0,9.99,9.99,0.0,130.72,1.1
2020-02-27,M1,R1,10.49,17.36,6.87,0.5,70.31,1.05
2020-02-27,M1,R4,17.86,20.0,2.14,0.5,24.01,1.02
2020-02-27,M2,R2,0.0,11.95,11.95,0.0,130.72,1.1
2020-02-27,M2,R1,12.45,19.64,7.19,0.5,70.31,1.05
2020-02-27,M3,R2,0.0,9.96,9.96,0.0,130.72,1.1
2020-02-27,M3,R1,10.46,17.86,7.41,0.5,70.31,1.05
2020-02-28,M1,R2,0.0,9.25,9.25,0.0,120.99,1.1
2020-02-28,M1,R1,9.75,14.0,4.25,0.5,43.52,1.05
2020-02-28,M2,R2,0.0,11.06,11.06,0.0,120.99,1.1
2020-02-28,M2,R1,11.56,14.0,2.44,0.5,23.87,1.05
2020-02-28,M3,R2,0.0,9.22,9.22,0.0,120.99,1.1
2020-02-28,M3,R1,9.72,12.6,2.88,0.5,27.38,1.05
2020-02-29,M1,R2,0.0,9.31,9.31,0.0,121.8,1.1
2020-02-29,M1,R1,9.81,14.0,4.19,0.5,42.88,1.05
2020-02-29,M2,R2,0.0,11.13,11.13,0.0,121.8,1.1
2020-02-29,M2,R1,11.63,14.0,2.37,0.5,23.14,1.05
2020-02-29,M3,R2,0.0,9.28,9.28,0.0,121.8,1.1
2020-02-29,M3,R1,9.78,12.6,2.82,0.5,26.79,1.05
2020-03-01,M1,R2,0.0,10.22,10.22,0.0,133.68,1.1
2020-03-01,M1,R1,10.72,17.7,6.97,0.5,71.42,1.05
2020-03-01,M1,R4,18.2,20.0,1.8,0.5,20.25,1.02
2020-03-01,M2,R2,0.0,12.22,12.22,0.0,133.68,1.1
2020-03-01,M2,R1,12.72,20.0,7.28,0.5,71.2,1.05
2020-03-01,M3,R2,0.0,10.18,10.18,0.0,133.68,1.1
2020-03-01,M3,R1,10.68,18.0,7.32,0.5,69.45,1.05
2020-03-02,M1,R2,0.0,9.79,9.79,0.0,128.12,1.1
2020-03-02,M1,R1,10.29,17.12,6.83,0.5,69.91,1.05
2020-03-02,M1,R4,17.62,20.0,2.38,0.5,26.68,1.02
2020-03-02,M2,R2,0.0,11.71,11.71,0.0,128.12,1.1
2020-03-02,M2,R1,12.21,19.36,7.15,0.5,69.91,1.05
2020-03-02,M2,R4,19.86,20.0,0.14,0.5,1.58,1.02
2020-03-02,M3,R2,0.0,9.76,9.76,0.0,128.12,1.1
2020-03-02,M3,R1,10.26,17.62,7.37,0.5,69.91,1.05
2020-03-03,M1,R2,0.0,10.28,10.28,0.0,134.47,1.1
2020-03-03,M1,R1,10.78,17.78,7.0,0.5,71.68,1.05
2020-03-03,M1,R4,18.28,20.0,1.72,0.5,19.3,1.02
2020-03-03,M2,R2,0.0,12.29,12.29,0.0,134.47,1.1
2020-03-03,M2,R1,12.79,20.0,7.21,0.5,70.5,1.05
2020-03-03,M3,R2,0.0,10.24,10.24,0.0,134.47,1.1
2020-03-03,M3,R1,10.74,18.0,7.26,0.5,68.88,1.05
2020-03-04,M1,R2,0.0,9.62,9.62,0.0,125.86,1.1
2020-03-04,M1,R1,10.12,16.53,6.41,0.5,65.63,1.05
2020-03-04,M1,R4,17.03,20.0,2.97,0.5,33.3,1.02
2020-03-04,M3,R2,0.0,9.59,9.59,0.0,125.86,1.1
2020-03-04,M3,R1,10.09,17.0,6.92,0.5,65.63,1.05
2020-03-04,M3,R4,17.5,18.0,0.5,0.5,5.17,1.02
2020-03-05,M1,R2,0.0,9.67,9.67,0.0,126.42,1.1
2020-03-05,M1,R1,10.17,16.79,6.63,0.5,67.88,1.05
2020-03-05,M1,R3,17.29,20.0,2.71,0.5,24.05,1.0
2020-03-05,M2,R2,0.0,11.56,11.56,0.0,126.42,1.1
2020-03-05,M2,R1,12.06,19.0,6.94,0.5,67.88,1.05
2020-03-05,M2,R3,19.5,20.0,0.5,0.5,4.59,1.0
2020-03-06,M1,R2,0.0,8.75,8.75,0.0,114.5,1.1
2020-03-06,M1,R1,9.25,14.0,4.75,0.5,48.6,1.05
2020-03-06,M2,R2,0.0,10.47,10.47,0.0,114.5,1.1
2020-03-06,M2,R1,10.97,14.0,3.03,0.5,29.67,1.05
2020-03-07,M1,R2,0.0,9.36,9.36,0.0,122.42,1.1
2020-03-07,M1,R1,9.86,14.0,4.14,0.5,42.4,1.05
2020-03-07,M2,R2,0.0,11.19,11.19,0.0,122.42,1.1
2020-03-07,M2,R1,11.69,14.0,2.31,0.5,22.59,1.05
2020-03-07,M3,R2,0.0,9.32,9.32,0.0,122.42,1.1
2020-03-07,M3,R1,9.82,12.6,2.78,0.5,26.34,1.05
2020-03-08,M1,R2,0.0,9.41,9.41,0.0,123.09,1.1
2020-03-08,M1,R1,9.91,16.55,6.64,0.5,68.0,1.05
2020-03-08,M1,R3,17.05,20.0,2.95,0.5,26.21,1.0
2020-03-08,M2,R2,0.0,11.25,11.25,0.0,123.09,1.1
2020-03-08,M2,R1,11.75,18.7,6.95,0.5,68.0,1.05
2020-03-08,M2,R3,19.2,20.0,0.8,0.5,7.25,1.0
2020-03-09,M1,R2,0.0,9.92,9.92,0.0,129.71,1.1
2020-03-09,M1,R1,10.42,17.55,7.13,0.5,73.02,1.05
2020-03-09,M1,R4,18.05,20.0,1.95,0.5,21.91,1.02
2020-03-09,M2,R2,0.0,11.86,11.86,0.0,129.71,1.1
2020-03-09,M2,R1,12.36,19.82,7.47,0.5,73.02,1.05
2020-03-09,M3,R2,0.0,9.88,9.88,0.0,129.71,1.1
2020-03-09,M3,R1,10.38,18.0,7.62,0.5,72.33,1.05
2020-03-10,M1,R2,0.0,10.43,10.43,0.0,136.48,1.1
2020-03-10,M1,R1,10.93,18.07,7.13,0.5,73.06,1.05
2020-03-10,M1,R4,18.57,20.0,1.43,0.5,16.06,1.02
2020-03-10,M2,R2,0.0,12.48,12.48,0.0,136.48,1.1
2020-03-10,M2,R1,12.98,20.0,7.02,0.5,68.7,1.05
2020-03-10,M3,R2,0.0,10.39,10.39,0.0,136.48,1.1
2020-03-10,M3,R1,10.89,18.0,7.11,0.5,67.43,1.05
2020-03-11,M1,R2,0.0,10.77,10.77,0.0,140.91,1.1
2020-03-11,M1,R1,11.27,19.09,7.82,0.5,80.06,1.05
2020-03-11,M1,R4,19.59,20.0,0.41,0.5,4.58,1.02
2020-03-11,M2,R2,0.0,12.88,12.88,0.0,140.91,1.1
2020-03-11,M2,R1,13.38,20.0,6.62,0.5,64.74,1.05
2020-03-11,M3,R2,0.0,10.73,10.73,0.0,140.91,1.1
2020-03-11,M3,R1,11.23,18.0,6.77,0.5,64.23,1.05
2020-03-12,M1,R2,0.0,10.3,10.3,0.0,134.74,1.1
2020-03-12,M1,R1,10.8,18.39,7.59,0.5,77.71,1.05
2020-03-12,M1,R4,18.89,20.0,1.11,0.5,12.45,1.02
2020-03-12,M2,R2,0.0,12.32,12.32,0.0,134.74,1.1
2020-03-12,M2,R1,12.82,20.0,7.18,0.5,70.26,1.05
2020-03-12,M3,R2,0.0,10.26,10.26,0.0,134.74,1.1
2020-03-12,M3,R1,10.76,18.0,7.24,0.5,68.69,1.05
2020-03-13,M1,R2,0.0,8.83,8.83,0.0,115.47,1.1
2020-03-13,M1,R1,9.33,14.0,4.67,0.5,47.84,1.05
2020-03-13,M2,R2,0.0,10.55,10.55,0.0,115.47,1.1
2020-03-13,M2,R1,11.05,14.0,2.95,0.5,28.8,1.05
2020-03-13,M3,R2,0.0,8.79,8.79,0.0,115.47,1.1
2020-03-13,M3,R1,9.29,12.6,3.31,0.5,31.37,1.05
2020-03-14,M1,R2,0.0,8.71,8.71,0.0,113.97,1.1
2020-03-14,M1,R1,9.21,14.0,4.79,0.5,49.02,1.05
2020-03-14,M2,R2,0.0,10.42,10.42,0.0,113.97,1.1
2020-03-14,M2,R1,10.92,14.0,3.08,0.5,30.15,1.05
2020-03-14,M3,R2,0.0,8.68,8.68,0.0,113.97,1.1
2020-03-14,M3,R1,9.18,12.6,3.42,0.5,32.46,1.05
2020-03-15,M1,R2,0.0,9.7,9.7,0.0,126.89,1.1
2020-03-15,M1,R1,10.2,16.8,6.6,0.5,67.55,1.05
2020-03-15,M1,R4,17.3,20.0,2.7,0.5,30.31,1.02
2020-03-15,M2,R2,0.0,11.6,11.6,0.0,126.89,1.1
2020-03-15,M2,R1,12.1,19.01,6.91,0.5,67.55,1.05
2020-03-15,M2,R4,19.51,20.0,0.49,0.5,5.54,1.02
2020-03-15,M3,R2,0.0,9.66,9.66,0.0,126.9,1.1
2020-03-15,M3,R1,10.16,17.28,7.12,0.5,67.55,1.05
2020-03-15,M3,R4,17.78,18.0,0.22,0.5,2.25,1.02
2020-03-16,M1,R2,0.0,9.94,9.94,0.0,130.01,1.1
2020-03-16,M1,R1,10.44,17.76,7.32,0.5,74.91,1.05
2020-03-16,M1,R4,18.26,20.0,1.74,0.5,19.57,1.02
2020-03-16,M2,R2,0.0,11.88,11.88,0.0,130.01,1.1
2020-03-16,M2,R1,12.38,20.0,7.62,0.5,74.48,1.05
2020-03-16,M3,R2,0.0,9.9,9.9,0.0,130.01,1.1
2020-03-16,M3,R1,10.4,18.0,7.6,0.5,72.1,1.05
2020-03-17,M1,R2,0.0,9.86,9.86,0.0,128.92,1.1
2020-03-17,M1,R1,10.36,17.16,6.8,0.5,69.62,1.05
2020-03-17,M1,R4,17.66,20.0,2.34,0.5,26.31,1.02
2020-03-17,M2,R2,0.0,11.78,11.78,0.0,128.92,1.1
2020-03-17,M2,R1,12.28,19.4,7.12,0.5,69.62,1.05
2020-03-17,M2,R4,19.9,20.0,0.1,0.5,1.09,1.02
2020-03-17,M3,R2,0.0,9.82,9.82,0.0,128.92,1.1
2020-03-17,M3,R1,10.32,17.65,7.34,0.5,69.62,1.05
2020-03-18,M1,R2,0.0,9.79,9.79,0.0,128.0,1.1
2020-03-18,M1,R1,10.29,17.33,7.04,0.5,72.13,1.05
2020-03-18,M1,R4,17.83,20.0,2.17,0.5,24.35,1.02
2020-03-18,M2,R2,0.0,11.7,11.7,0.0,128.0,1.1
2020-03-18,M2,R1,12.2,19.58,7.38,0.5,72.13,1.05
2020-03-18,M3,R2,0.0,9.75,9.75,0.0,128.0,1.1
2020-03-18,M3,R1,10.25,17.85,7.6,0.5,72.13,1.05
2020-03-19,M1,R2,0.0,9.75,9.75,0.0,127.59,1.1
2020-03-19,M1,R1,10.25,16.89,6.64,0.5,67.99,1.05
2020-03-19,M1,R4,17.39,20.0,2.61,0.5,29.24,1.02
2020-03-19,M2,R2,0.0,11.66,11.66,0.0,127.59,1.1
2020-03-19,M2,R1,12.16,19.11,6.95,0.5,67.99,1.05
2020-03-19,M2,R4,19.61,20.0,0.39,0.5,4.33,1.02
2020-03-19,M3,R2,0.0,9.72,9.72,0.0,127.59,1.1
2020-03-19,M3,R1,10.22,17.38,7.16,0.5,67.99,1.05
2020-03-19,M3,R4,17.88,18.0,0.12,0.5,1.23,1.02
2020-03-20,M1,R2,0.0,8.71,8.71,0.0,113.88,1.1
2020-03-20,M1,R1,9.21,14.0,4.79,0.5,49.08,1.05
2020-03-20,M2,R2,0.0,10.41,10.41,0.0,113.88,1.1
2020-03-20,M2,R1,10.91,14.0,3.09,0.5,30.22,1.05
2020-03-20,M3,R2,0.0,8.67,8.67,0.0,113.88,1.1
2020-03-20,M3,R1,9.17,12.6,3.43,0.5,32.52,1.05
2020-03-21,M1,R2,0.0,8.75,8.75,0.0,114.39,1.1
2020-03-21,M1,R1,9.25,14.0,4.75,0.5,48.68,1.05
2020-03-21,M2,R2,0.0,10.46,10.46,0.0,114.39,1.1
2020-03-21,M2,R1,10.96,14.0,3.04,0.5,29.77,1.05
2020-03-21,M3,R2,0.0,8.71,8.71,0.0,114.39,1.1
2020-03-21,M3,R1,9.21,12.6,3.39,0.5,32.15,1.05
2020-03-22,M1,R2,0.0,9.99,9.99,0.0,130.62,1.1
2020-03-22,M1,R1,10.49,17.48,6.99,0.5,71.59,1.05
2020-03-22,M1,R3,17.98,20.0,2.02,0.5,17.98,1.0
2020-03-22,M2,R2,0.0,11.94,11.94,0.0,130.62,1.1
2020-03-22,M2,R1,12.44,19.76,7.32,0.5,71.59,1.05
2020-03-22,M3,R2,0.0,9.95,9.95,0.0,130.62,1.1
2020-03-22,M3,R1,10.45,17.99,7.54,0.5,71.59,1.05
2020-03-23,M1,R2,0.0,9.91,9.91,0.0,129.63,1.1
2020-03-23,M1,R1,10.41,17.11,6.7,0.5,68.56,1.05
2020-03-23,M1,R4,17.61,20.0,2.39,0.5,26.86,1.02
2020-03-23,M2,R2,0.0,11.85,11.85,0.0,129.63,1.1
2020-03-23,M2,R1,12.35,19.36,7.01,0.5,68.56,1.05
2020-03-23,M2,R4,19.86,20.0,0.14,0.5,1.57,1.02
2020-03-23,M3,R2,0.0,9.87,9.87,0.0,129.63,1.1
2020-03-23,M3,R1,10.37,17.6,7.22,0.5,68.56,1.05
2020-03-24,M1,R2,0.0,9.84,9.84,0.0,128.66,1.1
2020-03-24,M1,R1,10.34,17.23,6.89,0.5,70.59,1.05
2020-03-24,M1,R4,17.73,20.0,2.27,0.5,25.47,1.02
2020-03-24,M2,R2,0.0,11.76,11.76,0.0,128.66,1.1
2020-03-24,M2,R1,12.26,19.48,7.22,0.5,70.59,1.05
2020-03-24,M2,R4,19.98,20.0,0.02,0.5,0.25,1.02
2020-03-24,M3,R2,0.0,9.8,9.8,0.0,128.66,1.1
2020-03-24,M3,R1,10.3,17.74,7.44,0.5,70.59,1.05
2020-03-25,M1,R2,0.0,9.71,9.71,0.0,126.99,1.1
2020-03-25,M1,R1,10.21,16.9,6.69,0.5,68.53,1.05
2020-03-25,M1,R4,17.4,20.0,2.6,0.5,29.16,1.02
2020-03-25,M3,R2,0.0,9.67,9.67,0.0,126.99,1.1
2020-03-25,M3,R1,10.17,17.39,7.22,0.5,68.53,1.05
2020-03-25,M3,R4,17.89,18.0,0.11,0.5,1.11,1.02
2020-03-26,M1,R2,0.0,10.32,10.32,0.0,135.0,1.1
2020-03-26,M1,R1,10.82,18.4,7.58,0.5,77.62,1.05
2020-03-26,M1,R4,18.9,20.0,1.1,0.5,12.33,1.02
2020-03-26,M2,R2,0.0,12.34,12.34,0.0,135.0,1.1
2020-03-26,M2,R1,12.84,20.0,7.16,0.5,70.03,1.05
2020-03-26,M3,R2,0.0,10.28,10.28,0.0,135.0,1.1
2020-03-26,M3,R1,10.78,18.0,7.22,0.5,68.5,1.05
2020-03-27,M1,R2,0.0,8.91,8.91,0.0,116.51,1.1
2020-03-27,M1,R1,9.41,14.0,4.59,0.5,47.02,1.05
2020-03-27,M2,R2,0.0,10.65,10.65,0.0,116.52,1.1
2020-03-27,M2,R1,11.15,14.0,2.85,0.5,27.87,1.05
2020-03-27,M3,R2,0.0,8.87,8.87,0.0,116.52,1.1
2020-03-27,M3,R1,9.37,12.6,3.23,0.5,30.62,1.05
2020-03-28,M1,R2,0.0,9.11,9.11,0.0,119.12,1.1
2020-03-28,M1,R1,9.61,14.0,4.39,0.5,44.98,1.05
2020-03-28,M2,R2,0.0,10.89,10.89,0.0,119.12,1.1
2020-03-28,M2,R1,11.39,14.0,2.61,0.5,25.54,1.05
2020-03-28,M3,R2,0.0,9.07,9.07,0.0,119.12,1.1
2020-03-28,M3,R1,9.57,12.6,3.03,0.5,28.73,1.05
2020-03-29,M1,R2,0.0,10.21,10.21,0.0,133.54,1.1
2020-03-29,M1,R1,10.71,18.03,7.32,0.5,74.92,1.05
2020-03-29,M1,R3,18.53,20.0,1.47,0.5,13.1,1.0
2020-03-29,M2,R2,0.0,12.21,12.21,0.0,133.54,1.1
2020-03-29,M2,R1,12.71,20.0,7.29,0.5,71.33,1.05
2020-03-29,M3,R2,0.0,10.17,10.17,0.0,133.54,1.1
2020-03-29,M3,R1,10.67,18.0,7.33,0.5,69.56,1.05
2020-03-30,M1,R2,0.0,10.3,10.3,0.0,134.72,1.1
2020-03-30,M1,R1,10.8,17.68,6.88,0.5,70.45,1.05
2020-03-30,M1,R4,18.18,20.0,1.82,0.5,20.42,1.02
2020-03-30,M2,R2,0.0,12.31,12.31,0.0,134.72,1.1
2020-03-30,M2,R1,12.81,20.0,7.19,0.5,70.27,1.05
2020-03-30,M3,R2,0.0,10.26,10.26,0.0,134.72,1.1
2020-03-30,M3,R1,10.76,18.0,7.24,0.5,68.7,1.05
2020-03-31,M1,R2,0.0,9.84,9.84,0.0,128.71,1.1
2020-03-31,M1,R1,10.34,17.18,6.84,0.5,70.07,1.05
2020-03-31,M1,R4,17.68,20.0,2.32,0.5,26.0,1.02
2020-03-31,M2,R2,0.0,11.76,11.76,0.0,128.71,1.1
2020-03-31,M2,R1,12.26,19.43,7.16,0.5,70.07,1.05
2020-03-31,M2,R4,19.93,20.0,0.07,0.5,0.79,1.02
2020-03-31,M3,R2,0.0,9.8,9.8,0.0,128.71,1.1
2020-03-31,M3,R1,10.3,17.69,7.38,0.5,70.07,1.05
2020-04-01,M1,R2,0.0,10.44,10.44,0.0,136.57,1.1
2020-04-01,M1,R1,10.94,18.33,7.39,0.5,75.62,1.05
2020-04-01,M1,R4,18.83,20.0,1.17,0.5,13.17,1.02
2020-04-01,M2,R2,0.0,12.48,12.48,0.0,136.57,1.1
2020-04-01,M2,R1,12.98,20.0,7.02,0.5,68.62,1.05
2020-04-01,M3,R2,0.0,10.4,10.4,0.0,136.57,1.1
2020-04-01,M3,R1,10.9,18.0,7.1,0.5,67.37,1.05
2020-04-02,M2,R2,0.0,12.12,12.12,0.0,132.61,1.1
2020-04-02,M2,R1,12.62,20.0,7.38,0.5,72.16,1.05
2020-04-02,M3,R2,0.0,10.1,10.1,0.0,132.61,1.1
2020-04-02,M3,R1,10.6,18.0,7.4,0.5,70.23,1.05
2020-04-03,M1,R2,0.0,9.3,9.3,0.0,121.61,1.1
2020-04-03,M1,R1,9.8,14.0,4.2,0.5,43.04,1.05
2020-04-03,M3,R2,0.0,9.26,9.26,0.0,121.61,1.1
2020-04-03,M3,R1,9.76,12.6,2.84,0.5,26.94,1.05
2020-04-04,M1,R2,0.0,9.31,9.31,0.0,121.75,1.1
2020-04-04,M1,R1,9.81,14.0,4.19,0.5,42.93,1.05
2020-04-04,M2,R2,0.0,11.13,11.13,0.0,121.75,1.1
2020-04-04,M2,R1,11.63,14.0,2.37,0.5,23.19,1.05
2020-04-04,M3,R2,0.0,9.27,9.27,0.0,121.74,1.1
2020-04-04,M3,R1,9.77,12.6,2.83,0.5,26.84,1.05
2020-04-05,M1,R2,0.0,10.38,10.38,0.0,135.71,1.1
2020-04-05,M1,R1,10.88,18.11,7.23,0.5,74.06,1.05
2020-04-05,M1,R4,18.61,20.0,1.39,0.5,15.62,1.02
2020-04-05,M2,R2,0.0,12.4,12.4,0.0,135.71,1.1
2020-04-05,M2,R1,12.9,20.0,7.1,0.5,69.39,1.05
2020-04-05,M3,R2,0.0,10.34,10.34,0.0,135.71,1.1
2020-04-05,M3,R1,10.84,18.0,7.16,0.5,67.99,1.05
2020-04-06,M1,R2,0.0,10.13,10.13,0.0,132.51,1.1
2020-04-06,M1,R1,10.63,17.4,6.77,0.5,69.3,1.05
2020-04-06,M1,R4,17.9,20.0,2.1,0.5,23.58,1.02
2020-04-06,M2,R2,0.0,12.11,12.11,0.0,132.51,1.1
2020-04-06,M2,R1,12.61,19.7,7.09,0.5,69.3,1.05
2020-04-06,M3,R2,0.0,10.09,10.09,0.0,132.51,1.1
2020-04-06,M3,R1,10.59,17.89,7.3,0.5,69.3,1.05
2020-04-07,M1,R2,0.0,10.1,10.1,0.0,132.1,1.1
2020-04-07,M1,R1,10.6,17.69,7.09,0.5,72.61,1.05
2020-04-07,M1,R4,18.19,20.0,1.81,0.5,20.31,1.02
2020-04-07,M2,R2,0.0,12.08,12.08,0.0,132.1,1.1
2020-04-07,M2,R1,12.58,20.0,7.42,0.5,72.61,1.05
2020-04-08,M1,R2,0.0,9.37,9.37,0.0,122.58,1.1
2020-04-08,M1,R1,9.87,16.38,6.51,0.5,66.63,1.05
2020-04-08,M1,R4,16.88,20.0,3.12,0.5,35.02,1.02
2020-04-08,M2,R2,0.0,11.21,11.21,0.0,122.58,1.1
2020-04-08,M2,R1,11.71,18.52,6.81,0.5,66.63,1.05
2020-04-08,M2,R4,19.02,20.0,0.98,0.5,11.02,1.02
2020-04-08,M3,R2,0.0,9.34,9.34,0.0,122.58,1.1
2020-04-08,M3,R1,9.84,16.86,7.02,0.5,66.63,1.05
2020-04-08,M3,R4,17.36,18.0,0.64,0.5,6.67,1.02
2020-04-09,M1,R2,0.0,9.46,9.46,0.0,123.75,1.1
2020-04-09,M1,R1,9.96,16.52,6.56,0.5,67.19,1.05
2020-04-09,M1,R4,17.02,20.0,2.98,0.5,33.41,1.02
2020-04-09,M2,R2,0.0,11.31,11.31,0.0,123.75,1.1
2020-04-09,M2,R1,11.81,18.68,6.87,0.5,67.19,1.05
2020-04-09,M2,R4,19.18,20.0,0.82,0.5,9.18,1.02
2020-04-09,M3,R2,0.0,9.42,9.42,0.0,123.75,1.1
2020-04-09,M3,R1,9.92,17.01,7.08,0.5,67.19,1.05
2020-04-09,M3,R4,17.51,18.0,0.49,0.5,5.13,1.02
2020-04-10,M1,R2,0.0,8.98,8.98,0.0,117.45,1.1
2020-04-10,M1,R1,9.48,14.0,4.52,0.5,46.29,1.05
2020-04-10,M2,R2,0.0,10.74,10.74,0.0,117.45,1.1
2020-04-10,M2,R1,11.24,14.0,2.76,0.5,27.04,1.05
2020-04-10,M3,R2,0.0,8.95,8.95,0.0,117.45,1.1
2020-04-10,M3,R1,9.45,12.6,3.15,0.5,29.94,1.05
2020-04-11,M1,R2,0.0,9.05,9.05,0.0,118.42,1.1
2020-04-11,M1,R1,9.55,14.0,4.45,0.5,45.53,1.05
2020-04-11,M2,R2,0.0,10.82,10.82,0.0,118.42,1.1
2020-04-11,M2,R1,11.32,14.0,2.68,0.5,26.17,1.05
2020-04-11,M3,R2,0.0,9.02,9.02,0.0,118.42,1.1
2020-04-11,M3,R1,9.52,12.6,3.08,0.5,29.24,1.05
2020-04-12,M1,R2,0.0,10.09,10.09,0.0,132.01,1.1
2020-04-12,M1,R1,10.59,17.56,6.96,0.5,71.3,1.05
