sku_id,date,forecast_tons,forecast_units,confidence_pct,seasonality_index,scenario_id
SKU005,2020-02-04,105.49,10549,0.94,1.05,base
SKU006,2020-02-04,132.11,2936,0.94,1.05,base
SKU007,2020-02-04,81.98,8198,0.93,1.05,base
SKU008,2020-02-04,169.6,3769,0.88,1.05,base
SKU009,2020-02-04,82.2,8220,0.81,1.05,base
SKU010,2020-02-04,141.79,3151,0.81,1.05,base
SKU011,2020-02-04,269.01,5978,0.93,1.05,base
SKU012,2020-02-04,117.5,11750,0.93,1.05,base
SKU013,2020-02-04,189.5,4211,0.87,1.05,base
SKU014,2020-02-04,98.74,9874,0.85,1.05,base
SKU001,2020-02-05,294.12,6536,0.9,1.05,base
SKU002,2020-02-05,126.68,12668,0.92,1.05,base
SKU003,2020-02-05,30.9,30900,0.91,1.05,base
SKU004,2020-02-05,217.66,4837,0.89,1.05,base
SKU005,2020-02-05,92.25,9225,0.83,1.05,base
SKU006,2020-02-05,121.94,2710,0.84,1.05,base
SKU007,2020-02-05,82.32,8232,0.91,1.05,base
SKU008,2020-02-05,154.09,3424,0.92,1.05,base
SKU009,2020-02-05,80.44,8044,0.82,1.05,base
SKU010,2020-02-05,142.85,3174,0.83,1.05,base
SKU011,2020-02-05,220.25,4894,0.9,1.05,base
SKU012,2020-02-05,130.19,13019,0.86,1.05,base
SKU013,2020-02-05,213.89,4753,0.88,1.05,base
SKU014,2020-02-05,94.01,9401,0.89,1.05,base
SKU001,2020-02-06,297.53,6612,0.92,1.05,base
SKU002,2020-02-06,127.74,12774,0.92,1.05,base
SKU003,2020-02-06,30.36,30360,0.84,1.05,base
SKU004,2020-02-06,214.66,4770,0.88,1.05,base
SKU005,2020-02-06,97.01,9701,0.82,1.05,base
SKU006,2020-02-06,127.33,2830,0.93,1.05,base
SKU007,2020-02-06,92.6,9260,0.93,1.05,base
SKU008,2020-02-06,170.28,3784,0.84,1.05,base
SKU009,2020-02-06,87.93,8793,0.82,1.05,base
SKU010,2020-02-06,141.42,3143,0.81,1.05,base
SKU011,2020-02-06,244.92,5443,0.89,1.05,base
SKU012,2020-02-06,119.71,11971,0.81,1.05,base
SKU013,2020-02-06,212.97,4733,0.9,1.05,base
SKU014,2020-02-06,81.56,8156,0.9,1.05,base
SKU001,2020-02-07,264.61,5880,0.89,1.05,base
SKU002,2020-02-07,114.29,11429,0.93,1.05,base
SKU003,2020-02-07,26.81,26810,0.86,1.05,base
SKU004,2020-02-07,211.22,4694,0.94,1.05,base
SKU005,2020-02-07,82.09,8209,0.81,1.05,base
SKU006,2020-02-07,117.62,2614,0.82,1.05,base
SKU007,2020-02-07,88.15,8815,0.86,1.05,base
SKU008,2020-02-07,133.4,2964,0.89,1.05,base
SKU009,2020-02-07,76.8,7680,0.8,1.05,base
SKU010,2020-02-07,132.65,2948,0.89,1.05,base
SKU011,2020-02-07,225.15,5003,0.85,1.05,base
SKU012,2020-02-07,120.48,12048,0.93,1.05,base
SKU013,2020-02-07,204.15,4537,0.88,1.05,base
SKU014,2020-02-07,90.41,9041,0.89,1.05,base
SKU001,2020-02-08,261.32,5807,0.94,1.05,base
SKU002,2020-02-08,130.34,13034,0.91,1.05,base
SKU003,2020-02-08,26.48,26480,0.87,1.05,base
SKU004,2020-02-08,192.84,4285,0.87,1.05,base
SKU005,2020-02-08,87.89,8789,0.9,1.05,base
SKU006,2020-02-08,116.71,2594,0.83,1.05,base
SKU007,2020-02-08,79.35,7935,0.81,1.05,base
SKU008,2020-02-08,156.72,3483,0.85,1.05,base
SKU009,2020-02-08,77.0,7700,0.92,1.05,base
SKU010,2020-02-08,136.33,3030,0.84,1.05,base
SKU011,2020-02-08,225.48,5011,0.82,1.05,base
SKU012,2020-02-08,119.61,11961,0.83,1.05,base
SKU013,2020-02-08,190.58,4235,0.9,1.05,base
SKU014,2020-02-08,85.76,8576,0.89,1.05,base
SKU001,2020-02-09,303.04,6734,0.9,1.05,base
SKU002,2020-02-09,132.98,13298,0.85,1.05,base
SKU003,2020-02-09,28.12,28120,0.94,1.05,base
SKU004,2020-02-09,225.26,5006,0.87,1.05,base
SKU005,2020-02-09,93.55,9355,0.88,1.05,base
SKU006,2020-02-09,132.43,2943,0.94,1.05,base
SKU007,2020-02-09,83.24,8324,0.95,1.05,base
SKU008,2020-02-09,168.33,3741,0.9,1.05,base
SKU009,2020-02-09,81.44,8144,0.94,1.05,base
SKU010,2020-02-09,131.06,2912,0.88,1.05,base
SKU011,2020-02-09,266.17,5915,0.85,1.05,base
SKU012,2020-02-09,121.1,12110,0.85,1.05,base
SKU013,2020-02-09,194.08,4313,0.88,1.05,base
SKU014,2020-02-09,94.9,9490,0.89,1.05,base
SKU001,2020-02-10,291.8,6484,0.87,1.05,base
SKU002,2020-02-10,131.78,13178,0.93,1.05,base
SKU003,2020-02-10,33.06,33060,0.86,1.05,base
SKU004,2020-02-10,222.56,4946,0.84,1.05,base
SKU005,2020-02-10,90.73,9073,0.8,1.05,base
SKU006,2020-02-10,128.39,2853,0.95,1.05,base
SKU007,2020-02-10,85.08,8508,0.92,1.05,base
SKU008,2020-02-10,162.72,3616,0.89,1.05,base
SKU009,2020-02-10,80.69,8069,0.92,1.05,base
SKU010,2020-02-10,144.71,3216,0.92,1.05,base
SKU011,2020-02-10,259.59,5769,0.94,1.05,base
SKU012,2020-02-10,134.47,13447,0.86,1.05,base
SKU013,2020-02-10,221.14,4914,0.88,1.05,base
SKU014,2020-02-10,95.32,9532,0.81,1.05,base
SKU001,2020-02-11,288.44,6410,0.94,1.05,base
SKU002,2020-02-11,129.26,12926,0.95,1.05,base
SKU003,2020-02-11,29.95,29950,0.92,1.05,base
SKU004,2020-02-11,212.68,4726,0.87,1.05,base
SKU005,2020-02-11,102.2,10220,0.87,1.05,base
SKU006,2020-02-11,129.25,2872,0.87,1.05,base
SKU007,2020-02-11,83.0,8300,0.84,1.05,base
SKU008,2020-02-11,164.95,3666,0.88,1.05,base
SKU009,2020-02-11,89.91,8991,0.81,1.05,base
SKU010,2020-02-11,144.54,3212,0.95,1.05,base
SKU011,2020-02-11,248.0,5511,0.86,1.05,base
SKU012,2020-02-11,123.21,12321,0.94,1.05,base
SKU013,2020-02-11,221.35,4919,0.91,1.05,base
SKU014,2020-02-11,99.66,9966,0.84,1.05,base
SKU001,2020-02-12,316.46,7032,0.83,1.05,base
SKU002,2020-02-12,133.23,13323,0.95,1.05,base
SKU003,2020-02-12,29.12,29120,0.92,1.05,base
SKU004,2020-02-12,225.09,5002,0.84,1.05,base
SKU005,2020-02-12,90.09,9009,0.81,1.05,base
SKU006,2020-02-12,123.59,2746,0.9,1.05,base
SKU007,2020-02-12,85.28,8528,0.85,1.05,base
SKU008,2020-02-12,165.17,3670,0.83,1.05,base
SKU009,2020-02-12,80.79,8079,0.91,1.05,base
SKU010,2020-02-12,130.78,2906,0.9,1.05,base
SKU011,2020-02-12,255.97,5688,0.87,1.05,base
SKU012,2020-02-12,143.6,14360,0.94,1.05,base
SKU013,2020-02-12,209.25,4650,0.9,1.05,base
SKU014,2020-02-12,95.35,9535,0.93,1.05,base
SKU001,2020-02-13,322.66,7170,0.83,1.05,base
SKU002,2020-02-13,130.72,13072,0.84,1.05,base
SKU003,2020-02-13,32.09,32090,0.82,1.05,base
SKU004,2020-02-13,227.11,5047,0.85,1.05,base
SKU005,2020-02-13,96.42,9642,0.95,1.05,base
SKU006,2020-02-13,119.73,2661,0.94,1.05,base
SKU007,2020-02-13,78.97,7897,0.91,1.05,base
SKU008,2020-02-13,173.68,3860,0.88,1.05,base
SKU009,2020-02-13,85.42,8542,0.92,1.05,base
SKU010,2020-02-13,148.87,3308,0.88,1.05,base
SKU011,2020-02-13,252.79,5618,0.8,1.05,base
SKU012,2020-02-13,131.93,13193,0.88,1.05,base
SKU013,2020-02-13,238.48,5300,0.89,1.05,base
SKU014,2020-02-13,97.72,9772,0.84,1.05,base
SKU001,2020-02-14,264.81,5885,0.83,1.06,base
SKU002,2020-02-14,116.15,11615,0.84,1.06,base
SKU003,2020-02-14,30.8,30800,0.89,1.06,base
SKU004,2020-02-14,198.66,4415,0.82,1.06,base
SKU005,2020-02-14,91.43,9143,0.91,1.06,base
SKU006,2020-02-14,103.36,2297,0.86,1.06,base
SKU007,2020-02-14,77.06,7706,0.85,1.06,base
SKU008,2020-02-14,150.75,3350,0.92,1.06,base
SKU009,2020-02-14,82.9,8290,0.88,1.06,base
SKU010,2020-02-14,130.83,2907,0.86,1.06,base
SKU011,2020-02-14,216.29,4806,0.93,1.06,base
SKU012,2020-02-14,115.4,11540,0.86,1.06,base
SKU013,2020-02-14,183.92,4087,0.93,1.06,base
SKU014,2020-02-14,87.04,8704,0.88,1.06,base
SKU001,2020-02-15,273.01,6067,0.83,1.06,base
SKU002,2020-02-15,109.33,10933,0.89,1.06,base
SKU003,2020-02-15,30.44,30440,0.84,1.06,base
SKU004,2020-02-15,203.22,4516,0.82,1.06,base
SKU005,2020-02-15,92.53,9253,0.81,1.06,base
SKU006,2020-02-15,106.25,2361,0.84,1.06,base
SKU007,2020-02-15,74.06,7406,0.91,1.06,base
SKU008,2020-02-15,150.09,3335,0.93,1.06,base
SKU009,2020-02-15,74.91,7491,0.93,1.06,base
SKU010,2020-02-15,135.43,3010,0.84,1.06,base
SKU011,2020-02-15,234.1,5202,0.9,1.06,base
SKU012,2020-02-15,117.97,11797,0.83,1.06,base
SKU013,2020-02-15,188.47,4188,0.89,1.06,base
SKU014,2020-02-15,88.44,8844,0.93,1.06,base
SKU001,2020-02-16,285.52,6345,0.81,1.06,base
SKU002,2020-02-16,131.64,13164,0.95,1.06,base
SKU003,2020-02-16,31.65,31650,0.92,1.06,base
SKU004,2020-02-16,224.58,4991,0.91,1.06,base
SKU005,2020-02-16,107.78,10778,0.9,1.06,base
SKU006,2020-02-16,120.3,2673,0.92,1.06,base
SKU007,2020-02-16,90.79,9079,0.95,1.06,base
SKU008,2020-02-16,138.02,3067,0.92,1.06,base
SKU009,2020-02-16,76.08,7608,0.85,1.06,base
SKU010,2020-02-16,139.36,3097,0.89,1.06,base
SKU011,2020-02-16,239.7,5327,0.85,1.06,base
SKU012,2020-02-16,128.64,12864,0.95,1.06,base
SKU013,2020-02-16,215.32,4785,0.94,1.06,base
SKU014,2020-02-16,94.29,9429,0.89,1.06,base
SKU001,2020-02-17,295.2,6560,0.92,1.06,base
SKU002,2020-02-17,130.83,13083,0.94,1.06,base
SKU003,2020-02-17,33.19,33190,0.84,1.06,base
SKU004,2020-02-17,208.28,4628,0.89,1.06,base
SKU005,2020-02-17,93.87,9387,0.87,1.06,base
SKU006,2020-02-17,127.03,2823,0.92,1.06,base
SKU007,2020-02-17,87.04,8704,0.86,1.06,base
SKU008,2020-02-17,153.18,3404,0.91,1.06,base
SKU009,2020-02-17,84.6,8460,0.86,1.06,base
SKU010,2020-02-17,148.94,3310,0.82,1.06,base
SKU011,2020-02-17,245.96,5466,0.82,1.06,base
SKU012,2020-02-17,122.83,12283,0.82,1.06,base
SKU013,2020-02-17,213.5,4744,0.8,1.06,base
SKU014,2020-02-17,94.98,9498,0.88,1.06,base
SKU001,2020-02-18,305.16,6781,0.9,1.06,base
SKU002,2020-02-18,120.87,12087,0.82,1.06,base
SKU003,2020-02-18,31.34,31340,0.89,1.06,base
SKU004,2020-02-18,220.72,4905,0.89,1.06,base
SKU005,2020-02-18,99.59,9959,0.82,1.06,base
SKU006,2020-02-18,121.59,2702,0.86,1.06,base
SKU007,2020-02-18,86.06,8606,0.91,1.06,base
SKU008,2020-02-18,161.5,3589,0.8,1.06,base
SKU009,2020-02-18,92.06,9206,0.82,1.06,base
SKU010,2020-02-18,141.36,3141,0.95,1.06,base
SKU011,2020-02-18,246.79,5484,0.91,1.06,base
SKU012,2020-02-18,121.61,12161,0.87,1.06,base
SKU013,2020-02-18,194.89,4331,0.89,1.06,base
SKU014,2020-02-18,104.14,10414,0.93,1.06,base
SKU001,2020-02-19,279.49,6211,0.93,1.06,base
SKU002,2020-02-19,122.49,12249,0.85,1.06,base
SKU003,2020-02-19,34.03,34030,0.87,1.06,base
SKU004,2020-02-19,203.9,4531,0.9,1.06,base
SKU005,2020-02-19,99.4,9940,0.81,1.06,base
SKU006,2020-02-19,118.68,2637,0.94,1.06,base
SKU007,2020-02-19,90.44,9044,0.86,1.06,base
SKU008,2020-02-19,142.31,3162,0.86,1.06,base
SKU009,2020-02-19,77.67,7767,0.94,1.06,base
SKU010,2020-02-19,144.93,3221,0.82,1.06,base
SKU011,2020-02-19,267.82,5952,0.81,1.06,base
SKU012,2020-02-19,127.51,12751,0.9,1.06,base
SKU013,2020-02-19,209.27,4650,0.86,1.06,base
SKU014,2020-02-19,102.23,10223,0.91,1.06,base
SKU001,2020-02-20,330.39,7342,0.81,1.06,base
SKU002,2020-02-20,132.12,13212,0.86,1.06,base
SKU003,2020-02-20,30.96,30960,0.84,1.06,base
SKU004,2020-02-20,219.01,4867,0.91,1.06,base
SKU005,2020-02-20,89.69,8969,0.83,1.06,base
SKU006,2020-02-20,128.47,2855,0.87,1.06,base
SKU007,2020-02-20,78.27,7827,0.92,1.06,base
SKU008,2020-02-20,164.19,3649,0.94,1.06,base
SKU009,2020-02-20,93.76,9376,0.91,1.06,base
SKU010,2020-02-20,154.48,3433,0.86,1.06,base
SKU011,2020-02-20,249.65,5548,0.89,1.06,base
SKU012,2020-02-20,131.19,13119,0.9,1.06,base
SKU013,2020-02-20,230.3,5118,0.93,1.06,base
SKU014,2020-02-20,103.39,10339,0.93,1.06,base
SKU001,2020-02-21,260.85,5797,0.94,1.06,base
SKU002,2020-02-21,120.7,12070,0.92,1.06,base
SKU003,2020-02-21,29.19,29190,0.82,1.06,base
SKU004,2020-02-21,214.28,4762,0.91,1.06,base
SKU005,2020-02-21,89.97,8997,0.92,1.06,base
SKU006,2020-02-21,103.76,2306,0.93,1.06,base
SKU007,2020-02-21,77.1,7710,0.94,1.06,base
SKU008,2020-02-21,148.59,3302,0.88,1.06,base
SKU009,2020-02-21,72.84,7284,0.9,1.06,base
SKU010,2020-02-21,141.31,3140,0.8,1.06,base
SKU011,2020-02-21,217.46,4832,0.89,1.06,base
SKU012,2020-02-21,113.0,11300,0.87,1.06,base
SKU013,2020-02-21,209.32,4652,0.94,1.06,base
SKU014,2020-02-21,84.38,8438,0.94,1.06,base
SKU001,2020-02-22,282.76,6284,0.92,1.06,base
SKU002,2020-02-22,107.47,10747,0.81,1.06,base
SKU003,2020-02-22,32.52,32520,0.86,1.06,base
SKU004,2020-02-22,203.02,4512,0.9,1.06,base
SKU005,2020-02-22,88.77,8877,0.8,1.06,base
SKU006,2020-02-22,118.86,2641,0.84,1.06,base
SKU007,2020-02-22,80.92,8092,0.93,1.06,base
SKU008,2020-02-22,136.07,3024,0.82,1.06,base
SKU009,2020-02-22,78.51,7851,0.81,1.06,base
SKU010,2020-02-22,132.91,2954,0.89,1.06,base
SKU011,2020-02-22,215.7,4793,0.94,1.06,base
SKU012,2020-02-22,123.62,12362,0.93,1.06,base
SKU013,2020-02-22,192.88,4286,0.95,1.06,base
SKU014,2020-02-22,89.42,8942,0.91,1.06,base
SKU001,2020-02-23,301.72,6705,0.87,1.06,base
SKU002,2020-02-23,126.01,12601,0.94,1.06,base
SKU003,2020-02-23,35.2,35200,0.86,1.06,base
SKU004,2020-02-23,223.74,4972,0.85,1.06,base
SKU005,2020-02-23,88.63,8863,0.87,1.06,base
SKU006,2020-02-23,125.59,2791,0.92,1.06,base
SKU007,2020-02-23,87.57,8757,0.94,1.06,base
SKU008,2020-02-23,164.46,3655,0.85,1.06,base
SKU009,2020-02-23,80.79,8079,0.87,1.06,base
SKU010,2020-02-23,156.46,3477,0.93,1.06,base
SKU011,2020-02-23,233.72,5194,0.81,1.06,base
SKU012,2020-02-23,135.49,13549,0.92,1.06,base
SKU013,2020-02-23,199.5,4433,0.87,1.06,base
SKU014,2020-02-23,95.03,9503,0.86,1.06,base
SKU001,2020-02-24,315.21,7005,0.87,1.06,base
SKU002,2020-02-24,129.03,12903,0.86,1.06,base
SKU003,2020-02-24,33.38,33380,0.91,1.06,base
SKU004,2020-02-24,231.4,5142,0.94,1.06,base
SKU005,2020-02-24,102.38,10238,0.87,1.06,base
SKU006,2020-02-24,135.08,3002,0.92,1.06,base
SKU007,2020-02-24,83.57,8357,0.91,1.06,base
SKU008,2020-02-24,165.4,3676,0.85,1.06,base
SKU009,2020-02-24,78.98,7898,0.89,1.06,base
SKU010,2020-02-24,149.21,3316,0.9,1.06,base
SKU011,2020-02-24,267.03,5934,0.8,1.06,base
SKU012,2020-02-24,129.12,12912,0.86,1.06,base
SKU013,2020-02-24,218.55,4857,0.95,1.06,base
SKU014,2020-02-24,95.17,9517,0.9,1.06,base
SKU001,2020-02-25,316.43,7032,0.85,1.07,base
SKU002,2020-02-25,127.85,12785,0.84,1.07,base
SKU003,2020-02-25,31.35,31350,0.83,1.07,base
SKU004,2020-02-25,234.6,5213,0.86,1.07,base
SKU005,2020-02-25,89.51,8951,0.83,1.07,base
SKU006,2020-02-25,131.58,2924,0.82,1.07,base
SKU007,2020-02-25,81.12,8112,0.85,1.07,base
SKU008,2020-02-25,170.71,3794,0.89,1.07,base
SKU009,2020-02-25,84.46,8446,0.82,1.07,base
SKU010,2020-02-25,150.77,3350,0.81,1.07,base
SKU011,2020-02-25,262.03,5823,0.81,1.07,base
SKU012,2020-02-25,115.98,11598,0.84,1.07,base
SKU013,2020-02-25,206.99,4600,0.83,1.07,base
SKU014,2020-02-25,101.3,10130,0.88,1.07,base
SKU001,2020-02-26,312.77,6950,0.87,1.07,base
SKU002,2020-02-26,130.29,13029,0.85,1.07,base
SKU003,2020-02-26,29.95,29950,0.93,1.07,base
SKU004,2020-02-26,231.4,5142,0.88,1.07,base
SKU005,2020-02-26,99.79,9979,0.81,1.07,base
SKU006,2020-02-26,128.77,2862,0.84,1.07,base
SKU007,2020-02-26,90.88,9088,0.95,1.07,base
SKU008,2020-02-26,155.1,3447,0.95,1.07,base
SKU009,2020-02-26,83.46,8346,0.84,1.07,base
SKU010,2020-02-26,131.26,2917,0.83,1.07,base
SKU011,2020-02-26,268.76,5972,0.87,1.07,base
SKU012,2020-02-26,130.49,13049,0.87,1.07,base
SKU013,2020-02-26,196.11,4358,0.86,1.07,base
SKU014,2020-02-26,87.88,8788,0.88,1.07,base
SKU001,2020-02-27,286.91,6376,0.83,1.07,base
SKU002,2020-02-27,133.67,13367,0.82,1.07,base
SKU003,2020-02-27,31.66,31660,0.89,1.07,base
SKU004,2020-02-27,215.94,4799,0.94,1.07,base
SKU005,2020-02-27,91.58,9158,0.82,1.07,base
SKU006,2020-02-27,121.81,2707,0.91,1.07,base
SKU007,2020-02-27,77.43,7743,0.87,1.07,base
SKU008,2020-02-27,151.01,3356,0.84,1.07,base
SKU009,2020-02-27,81.13,8113,0.93,1.07,base
SKU010,2020-02-27,155.12,3447,0.87,1.07,base
SKU011,2020-02-27,255.01,5667,0.89,1.07,base
SKU012,2020-02-27,123.26,12326,0.87,1.07,base
SKU013,2020-02-27,239.03,5312,0.81,1.07,base
SKU014,2020-02-27,93.23,9323,0.89,1.07,base
SKU001,2020-02-28,292.32,6496,0.86,1.07,base
SKU002,2020-02-28,127.97,12797,0.81,1.07,base
SKU003,2020-02-28,27.27,27270,0.89,1.07,base
SKU004,2020-02-28,207.92,4620,0.8,1.07,base
SKU005,2020-02-28,86.48,8648,0.83,1.07,base
SKU006,2020-02-28,114.83,2552,0.92,1.07,base
SKU007,2020-02-28,81.11,8111,0.81,1.07,base
SKU008,2020-02-28,143.36,3186,0.9,1.07,base
SKU009,2020-02-28,76.96,7696,0.94,1.07,base
SKU010,2020-02-28,136.94,3043,0.83,1.07,base
SKU011,2020-02-28,232.33,5163,0.86,1.07,base
SKU012,2020-02-28,111.43,11143,0.89,1.07,base
SKU013,2020-02-28,205.14,4559,0.87,1.07,base
SKU014,2020-02-28,93.43,9343,0.89,1.07,base
SKU001,2020-02-29,281.16,6248,0.86,1.07,base
SKU002,2020-02-29,116.23,11623,0.82,1.07,base
SKU003,2020-02-29,28.57,28570,0.81,1.07,base
SKU004,2020-02-29,200.01,4445,0.91,1.07,base
SKU005,2020-02-29,99.32,9932,0.84,1.07,base
SKU006,2020-02-29,124.02,2756,0.93,1.07,base
SKU007,2020-02-29,75.66,7566,0.91,1.07,base
SKU008,2020-02-29,149.3,3318,0.81,1.07,base
SKU009,2020-02-29,77.54,7754,0.83,1.07,base
SKU010,2020-02-29,142.24,3161,0.84,1.07,base
SKU011,2020-02-29,243.36,5408,0.89,1.07,base
SKU012,2020-02-29,124.88,12488,0.92,1.07,base
SKU013,2020-02-29,189.04,4201,0.81,1.07,base
SKU014,2020-02-29,89.31,8931,0.84,1.07,base
SKU001,2020-03-01,274.38,6097,0.86,1.07,base
SKU002,2020-03-01,120.75,12075,0.83,1.07,base
SKU003,2020-03-01,33.64,33640,0.88,1.07,base
SKU004,2020-03-01,214.78,4773,0.87,1.07,base
SKU005,2020-03-01,92.58,9258,0.85,1.07,base
SKU006,2020-03-01,128.8,2862,0.88,1.07,base
SKU007,2020-03-01,88.89,8889,0.85,1.07,base
SKU008,2020-03-01,152.53,3390,0.85,1.07,base
SKU009,2020-03-01,70.95,7095,0.84,1.07,base
SKU010,2020-03-01,143.79,3195,0.88,1.07,base
SKU011,2020-03-01,273.25,6072,0.87,1.07,base
SKU012,2020-03-01,131.07,13107,0.83,1.07,base
SKU013,2020-03-01,228.97,5088,0.8,1.07,base
SKU014,2020-03-01,91.17,9117,0.82,1.07,base
SKU001,2020-03-02,276.21,6138,0.81,1.07,base
SKU002,2020-03-02,131.93,13193,0.86,1.07,base
SKU003,2020-03-02,32.62,32620,0.83,1.07,base
SKU004,2020-03-02,229.1,5091,0.86,1.07,base
SKU005,2020-03-02,101.22,10122,0.85,1.07,base
SKU006,2020-03-02,131.66,2926,0.88,1.07,base
SKU007,2020-03-02,87.71,8771,0.91,1.07,base
SKU008,2020-03-02,166.94,3710,0.87,1.07,base
SKU009,2020-03-02,88.12,8812,0.81,1.07,base
SKU010,2020-03-02,156.89,3486,0.8,1.07,base
SKU011,2020-03-02,270.89,6020,0.83,1.07,base
SKU012,2020-03-02,138.82,13882,0.86,1.07,base
SKU013,2020-03-02,207.93,4621,0.81,1.07,base
SKU014,2020-03-02,99.03,9903,0.85,1.07,base
SKU001,2020-03-03,295.5,6567,0.93,1.07,base
SKU002,2020-03-03,123.65,12365,0.81,1.07,base
SKU003,2020-03-03,31.15,31150,0.94,1.07,base
SKU004,2020-03-03,231.4,5142,0.93,1.07,base
SKU005,2020-03-03,98.8,9880,0.92,1.07,base
SKU006,2020-03-03,131.62,2925,0.93,1.07,base
SKU007,2020-03-03,85.05,8505,0.81,1.07,base
SKU008,2020-03-03,161.32,3585,0.82,1.07,base
SKU009,2020-03-03,89.54,8954,0.82,1.07,base
SKU010,2020-03-03,139.33,3096,0.82,1.07,base
SKU011,2020-03-03,258.38,5742,0.85,1.07,base
SKU012,2020-03-03,129.61,12961,0.92,1.07,base
SKU013,2020-03-03,223.15,4959,0.84,1.07,base
SKU014,2020-03-03,90.24,9024,0.84,1.07,base
SKU001,2020-03-04,323.8,7196,0.9,1.07,base
SKU002,2020-03-04,130.5,13050,0.81,1.07,base
SKU003,2020-03-04,32.71,32710,0.85,1.07,base
SKU004,2020-03-04,221.42,4920,0.84,1.07,base
SKU005,2020-03-04,99.44,9944,0.93,1.07,base
SKU006,2020-03-04,129.43,2876,0.88,1.07,base
SKU007,2020-03-04,91.28,9128,0.9,1.07,base
SKU008,2020-03-04,149.76,3328,0.82,1.07,base
SKU009,2020-03-04,86.83,8683,0.94,1.07,base
SKU010,2020-03-04,153.71,3416,0.85,1.07,base
SKU011,2020-03-04,255.83,5685,0.91,1.07,base
SKU012,2020-03-04,126.51,12651,0.94,1.07,base
SKU013,2020-03-04,211.29,4695,0.88,1.07,base
SKU014,2020-03-04,97.68,9768,0.88,1.07,base
SKU001,2020-03-05,274.19,6093,0.82,1.07,base
SKU002,2020-03-05,135.43,13543,0.86,1.07,base
SKU003,2020-03-05,31.52,31520,0.93,1.07,base
SKU004,2020-03-05,227.55,5057,0.82,1.07,base
SKU005,2020-03-05,98.68,9868,0.94,1.07,base
SKU006,2020-03-05,125.8,2796,0.9,1.07,base
SKU007,2020-03-05,85.57,8557,0.86,1.07,base
SKU008,2020-03-05,145.07,3224,0.88,1.07,base
SKU009,2020-03-05,89.29,8929,0.82,1.07,base
SKU010,2020-03-05,158.87,3530,0.83,1.07,base
SKU011,2020-03-05,236.42,5254,0.84,1.07,base
SKU012,2020-03-05,126.57,12657,0.86,1.07,base
SKU013,2020-03-05,202.09,4491,0.94,1.07,base
SKU014,2020-03-05,96.04,9604,0.86,1.07,base
SKU001,2020-03-06,286.52,6367,0.88,1.07,base
SKU002,2020-03-06,124.81,12481,0.82,1.07,base
SKU003,2020-03-06,31.4,31400,0.91,1.07,base
SKU004,2020-03-06,221.78,4928,0.88,1.07,base
SKU005,2020-03-06,88.21,8821,0.87,1.07,base
SKU006,2020-03-06,112.12,2492,0.94,1.07,base
SKU007,2020-03-06,78.84,7884,0.93,1.07,base
SKU008,2020-03-06,153.38,3408,0.9,1.07,base
SKU009,2020-03-06,74.43,7443,0.94,1.07,base
SKU010,2020-03-06,150.28,3340,0.88,1.07,base
SKU011,2020-03-06,248.56,5524,0.92,1.07,base
SKU012,2020-03-06,117.71,11771,0.86,1.07,base
SKU013,2020-03-06,191.18,4248,0.81,1.07,base
SKU014,2020-03-06,86.22,8622,0.95,1.07,base
SKU001,2020-03-07,278.72,6194,0.82,1.07,base
SKU002,2020-03-07,117.64,11764,0.84,1.07,base
SKU003,2020-03-07,31.17,31170,0.82,1.07,base
SKU004,2020-03-07,204.69,4549,0.85,1.07,base
SKU005,2020-03-07,91.51,9151,0.84,1.07,base
SKU006,2020-03-07,118.84,2641,0.89,1.07,base
SKU007,2020-03-07,80.41,8041,0.95,1.07,base
SKU008,2020-03-07,147.05,3268,0.81,1.07,base
SKU009,2020-03-07,82.15,8215,0.92,1.07,base
SKU010,2020-03-07,143.86,3197,0.82,1.07,base
SKU011,2020-03-07,243.49,5411,0.8,1.07,base
SKU012,2020-03-07,122.62,12262,0.9,1.07,base
SKU013,2020-03-07,188.98,4200,0.93,1.07,base
SKU014,2020-03-07,90.7,9070,0.83,1.07,base
SKU001,2020-03-08,320.87,7130,0.85,1.07,base
SKU002,2020-03-08,132.61,13261,0.83,1.07,base
SKU003,2020-03-08,30.69,30690,0.94,1.07,base
SKU004,2020-03-08,225.94,5021,0.84,1.07,base
SKU005,2020-03-08,98.89,9889,0.87,1.07,base
SKU006,2020-03-08,124.53,2767,0.93,1.07,base
SKU007,2020-03-08,80.43,8043,0.88,1.07,base
SKU008,2020-03-08,159.23,3538,0.94,1.07,base
SKU009,2020-03-08,83.09,8309,0.94,1.07,base
SKU010,2020-03-08,150.9,3353,0.87,1.07,base
SKU011,2020-03-08,238.27,5295,0.89,1.07,base
SKU012,2020-03-08,133.09,13309,0.83,1.07,base
SKU013,2020-03-08,208.88,4642,0.95,1.07,base
SKU014,2020-03-08,101.91,10191,0.84,1.07,base
SKU001,2020-03-09,297.99,6622,0.92,1.07,base
SKU002,2020-03-09,129.34,12934,0.85,1.07,base
SKU003,2020-03-09,32.1,32100,0.85,1.07,base
SKU004,2020-03-09,218.84,4863,0.82,1.07,base
SKU005,2020-03-09,109.14,10914,0.88,1.07,base
SKU006,2020-03-09,126.29,2806,0.84,1.07,base
SKU007,2020-03-09,90.75,9075,0.82,1.07,base
SKU008,2020-03-09,153.03,3401,0.83,1.07,base
SKU009,2020-03-09,87.94,8794,0.84,1.07,base
